question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Wifi,Difícil,10.732073381000191,1615,0.0131875,WA,1.7370428999984142,3,19,0,0,0,22
Fitas Verde-amarelas,Difícil,9.570719088999796,2229,0.016135,WA,3.0,3,56,0,1,0,60
Retângulo,Difícil,2.692696694999995,833,0.0039325,WA,0.3597090000002936,33,2,0,0,0,35
Copa do Mundo,Médio,1.673354904000007,891,0.0034775,AC,0.4746510999993916,50,0,0,0,0,50
Passa Bolinha,Difícil,3.799195259000044,1138,0.006145,AC,0.35024019999946177,40,0,0,0,0,40
Transmissão de Energia,Médio,5.324443155000154,1205,0.006425,AC,0.33189169999968726,10,0,0,0,0,10
Quadrado,Médio,3.6005611059999865,928,0.00562,AC,0.3167747999996209,30,0,0,0,0,30
Chocolate,Fácil,1.1965152970001327,867,0.002855,AC,0.5347269000012602,99,0,0,0,0,99
Xadrez,Fácil,3.2165217799997663,646,0.0021025,AC,0.2287653000003047,26,0,0,0,0,26
Pizza,Médio,4.763283727000271,1173,0.00562,AC,0.3690985000012006,48,0,0,0,0,48
Construção de Rodovia,Difícil,4.949326708000172,1246,0.0084525,WA,0.9299145999993925,4,9,0,0,0,13
Dividindo o império,Médio,3.389112306000243,986,0.0054275,AC,0.35110920000079204,18,0,0,0,0,18
Cinco,Médio,6.301470144999712,1321,0.008315,WA,0.4619970999992802,9,55,0,0,0,64
Quebra-cabeça,Médio,3.2773694600000454,799,0.003385,AC,0.4098252000003413,24,0,0,0,0,24
Dominó,Médio,5.374556809000296,1179,0.0087475,AC,0.15901010000015958,10,0,0,0,0,10
Calçada Imperial,Médio,3.223591412000133,910,0.004625,WA,0.7173751999998785,8,12,0,0,0,20
Nota cortada,Fácil,2.095017287000246,894,0.00351,AC,0.3774850999998307,65,0,0,0,0,65
Gráfico de Barras,Fácil,1.859114595999927,1210,0.00455,AC,0.227125999999771,22,0,0,0,0,22
Tesouro,Médio,3.461752083999727,1488,0.0066075,AC,0.7497920000005251,54,0,0,0,0,54
Relógios,Difícil,4.93916454400005,1484,0.0089725,WA,0.44877919999998994,27,21,0,0,0,48
Cabo de guerra,Fácil,2.022157719999996,969,0.003735,AC,0.6017597000009118,76,0,0,0,0,76
Toupeira,Médio,2.6713319149998824,1348,0.00572,AC,0.7945079000000987,26,0,0,0,0,26
Copa,Fácil,1.7410210610000831,840,0.0031625,AC,0.47927230000095733,58,0,0,0,0,58
Corredor,Médio,1.976225133999833,777,0.003205,AC,0.3056419000004098,30,0,0,0,0,30
Linhas de Ônibus,Médio,3.5935063819997595,1277,0.0063675,AC,0.6800160999991931,65,0,0,0,0,65
Câmeras,Médio,5.90555218999998,1365,0.00885,AC,0.5401813999997103,60,0,0,0,0,60
Passatempo,Médio,9.135381093999968,1705,0.0135,AC,0.33099439999932656,30,0,0,0,0,30
Trilhas,Médio,2.588048589000209,1131,0.00504,AC,0.21183949999976903,20,0,0,0,0,20
Escada perfeita,Médio,2.2902721720001864,922,0.0044174999999999,WA,0.5021752999982709,59,1,0,0,0,60
Sequência Secreta,Médio,2.0606728190000467,882,0.0037675,AC,0.20611789999929897,19,0,0,0,0,19
Cortando o Papel,Médio,4.491713364000134,753,0.0043075,WA,0.4228640000001178,0,22,0,0,0,22
Acelerador de Partículas,Fácil,1.180037861999608,663,0.0022325,AC,0.34618109999973967,39,0,0,0,0,39
Teleférico,Fácil,1.5512637649999306,674,0.002385,AC,0.30108020000079705,36,0,0,0,0,36
Catálogo de Músicas,Difícil,8.654715368000325,1722,0.0123425,WA,0.7704865999985486,2,24,0,0,0,26
Fissura Perigosa,Médio,5.795046881999951,1252,0.0075425,AC,0.432520199999999,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,2.9301018430001022,1112,0.0049175,AC,0.2894359000001714,28,0,0,0,0,28
Fuga,Difícil,35.068753010000364,3584,0.0410225,WA,2.2794183999994857,1,33,0,0,0,34
Visita entre cidades,Médio,2.8684474199999386,964,0.0046475,AC,0.21525329999894893,19,0,0,0,0,19
Jardim de infância,Médio,10.097162753999784,1787,0.0132424999999999,AC,0.4605582999993203,80,0,0,0,0,80
Jogo de Cartas,Fácil,2.2528738549999616,988,0.0041325,AC,0.4895630000009987,60,0,0,0,0,60
Móbile_2015,Fácil,1.5969160330000705,576,0.002115,AC,0.2335906000007526,30,0,0,0,0,30
Transporte de Contêineres,Fácil,1.4406169119997685,876,0.002915,AC,0.44096580000041286,49,0,0,0,0,49
Jogo do Preto e Branco,Médio,6.231654270000036,1282,0.0086925,AC,0.2851566000008461,40,0,0,0,0,40
Floresta,Fácil,1.8982924060001096,820,0.0032875,WA,0.2858206999990216,1,32,0,0,0,33
Quadrado Mágico_2011,Fácil,3.473722887000349,1019,0.0056225,WA,1.2064628999996785,52,1,0,0,0,53
Trio de Palitinhos,Médio,2.35822740499998,1080,0.0045,AC,0.5097580000001471,33,0,0,0,0,33
Setas,Médio,5.813168570000016,1171,0.008365,AC,1.2477866999997786,60,0,0,0,0,60
Cavalos,Médio,2.1750167720001627,799,0.003185,RE,0.263567800000601,20,0,3,0,0,23
Avenida,Fácil,1.140495281999847,714,0.00211,AC,0.24597299999913957,28,0,0,0,0,28
Dobradura,Fácil,1.8934255899998789,762,0.003305,AC,0.12394219999987399,10,0,0,0,0,10
Sinuca,Médio,1.894490342000153,761,0.0030775,AC,0.33343950000016775,40,0,0,0,0,40
Campeonato_2018,Fácil,2.5703834770001777,1107,0.00448,AC,0.37195969999993395,48,0,0,0,0,48
Burocracia,Difícil,8.882581847999973,2333,0.0146575,RE,2.311370600000373,0,5,48,0,0,53
Telefone,Fácil,3.689443561000189,919,0.0041475,RE,0.7528916000010213,12,0,51,0,0,63
Segredo do Cofre,Médio,3.302728935000232,1076,0.0054775,WA,0.4144893000011507,0,32,0,0,0,32
Chuva_2019,Médio,3.850989283000217,1217,0.006205,TLE,3.0,21,0,0,14,0,35
Metrô da Nlogônia,Difícil,5.568743336999887,1380,0.0085,WA,1.0903192999994644,6,32,0,0,0,38
Torres de Hanói,Fácil,1.8935135109995824,818,0.0031575,AC,0.2056697999996686,10,0,0,0,0,10
Atletismo,Fácil,1.9135358029998315,991,0.0037025,AC,0.4581343999998353,41,0,0,0,0,41
Amigos,Médio,2.988613340000029,1925,0.007425,WA,0.4259825000008277,10,42,0,0,0,52
Remove Dígitos,Médio,2.4517029520002325,762,0.0030925,AC,0.4966306000005716,30,0,0,0,0,30
Trio de Bonecas,Difícil,5.45329667499982,1361,0.0075275,WA,2.440903200000321,54,22,0,0,0,76
Teclado,Fácil,4.55176338199999,1077,0.0063425,AC,0.25513149999824236,27,0,0,0,0,27
Pirâmide_2023,Fácil,4.71182560699981,1271,0.0072274999999999,AC,0.5186307999993005,86,0,0,0,0,86
Cápsulas,Médio,2.497285219999867,925,0.0042,AC,0.434068099999422,27,0,0,0,0,27
Caixinha de palitos,Difícil,3.233890863999932,842,0.0045925,AC,0.5509523000000627,61,0,0,0,0,61
Mina,Médio,3.343922007999936,932,0.00558,AC,0.3712128000006487,40,0,0,0,0,40
Pesos,Fácil,2.5640024790000098,1032,0.00433,AC,0.26720790000035777,24,0,0,0,0,24
Brigadeiros,Difícil,5.295879874000093,1784,0.0089725,WA,3.0,53,6,0,8,0,67
Dengue,Médio,4.875981658000001,1295,0.0078,WA,0.37895449999996345,0,10,0,0,0,10
Casamento de inteiros,Médio,2.764358443999754,807,0.00388,AC,0.204244499998822,20,0,0,0,0,20
Cadeiras do auditório,Médio,6.860647679000067,1561,0.010515,WA,0.3626871000014944,2,37,0,0,0,39
Impedido!,Fácil,1.3915624129999742,693,0.00227,AC,0.4588778999986971,54,0,0,0,0,54
Bondinho,Fácil,1.1424335660003635,565,0.0018125,AC,0.2588586000001669,26,0,0,0,0,26
Distância entre amigos,Médio,2.762018623000131,908,0.004295,AC,0.3308011000008264,30,0,0,0,0,30
Cadeado,Fácil,2.029814760000136,1208,0.0044325,AC,0.32013950000145996,33,0,0,0,0,33
Baldes,Difícil,15.492524930999934,2234,0.02346,WA,1.5317524999991292,0,33,0,0,0,33
Basquete de robôs,Fácil,1.209668244000568,702,0.00223,AC,0.24829649999992398,30,0,0,0,0,30
Fast-Food,Difícil,4.507823097000255,1484,0.0078475,WA,0.713077999998859,3,59,0,0,0,62
Dona Minhoca,Difícil,25.29750333100037,2389,0.0258475,WA,0.7796625999999378,3,26,0,0,0,29
Metrônibus,Difícil,5.907205335000072,2082,0.0108675,WA,1.074804399999266,11,71,0,0,0,82
Costa,Médio,3.0138024260004386,883,0.0045575,WA,0.4100546999998187,1,19,0,0,0,20
Triângulos,Fácil,2.453589329999886,799,0.0031475,AC,0.37986610000007204,41,0,0,0,0,41
Frete da Família Silva,Médio,3.63709573899996,1627,0.00708,RE,0.4437140999998519,39,0,1,0,0,40
Zero para cancelar,Fácil,1.74774334400081,731,0.0029525,AC,0.1545010000008915,5,0,0,0,0,5
Troca,Médio,4.219466393999937,1083,0.0046949999999999,AC,0.505827799999679,28,0,0,0,0,28
Conta de água,Fácil,1.6722952370000712,825,0.0030625,AC,0.6059612999997626,71,0,0,0,0,71
Forja de ORicalco,Médio,6.711652905999472,1694,0.009985,WA,3.0,2,57,0,11,0,70
Supermercado,Médio,2.779102425000019,1182,0.0053925,AC,0.11367439999958151,10,0,0,0,0,10
Rede ótica,Difícil,5.402531937997992,1388,0.0085825,RE,0.20192709999901126,2,0,8,0,0,10
Macaco-prego,Médio,3.6291281490011897,1283,0.00637,AC,0.14424359999975422,10,0,0,0,0,10
Quadrado Aritmético,Difícil,8.172626338997361,1475,0.0091625,WA,0.5879492000003665,3,19,0,0,0,22
