question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Sr. Sapo,Difícil,6.038331299001584,1642,0.010446,AC,0.3389800999993895,29,0,0,0,0,29
Duende Perdido,Médio,4.379223452000588,1589,0.008871,AC,0.22456679999959306,20,0,0,0,0,20
Bingo!,Médio,7.28677833200345,1424,0.008748,AC,1.0305239000008442,35,0,0,0,0,35
Ponto do meio,Fácil,1.824292573001003,908,0.00306,AC,0.3962661000005028,31,0,0,0,0,31
Game-10,Fácil,2.0021894040037296,1019,0.003801,AC,0.5138925000010204,46,0,0,0,0,46
TV da Vovó,Médio,15.94313232699642,2423,0.020241,WA,0.57649069999934,0,10,0,0,0,10
Dança Indígena,Difícil,14.16793036400486,2427,0.019185,TLE,3.0,15,0,0,15,0,30
Chuva_2016,Médio,7.301477895998687,1251,0.007881,AC,0.4775048000010429,40,0,0,0,0,40
Dança de Formatura,Médio,6.075153402001888,2219,0.0119849999999999,AC,1.7148500000002969,55,0,0,0,0,55
Cubo Preto,Fácil,2.2463473540046834,981,0.003843,AC,0.10345080000115559,11,0,0,0,0,11
Competição de chocolate,Médio,3.892665940002189,939,0.003933,WA,0.5150505999990855,72,17,0,0,0,89
Reduzindo detalhes em um mapa,Fácil,4.662471936993825,1350,0.008166,AC,0.9294888999993418,52,0,0,0,0,52
Dominó_2019,Fácil,2.8479297750018304,848,0.0028799999999999,AC,0.35636150000027556,42,0,0,0,0,42
Caminho das Pontes,Difícil,4.485488197999075,1828,0.009672,RE,0.5080479999996896,4,0,26,0,0,30
Macacos me mordam!,Difícil,22.630753772995376,2648,0.026856,WA,3.0,9,8,0,21,0,38
Rodovia_2022,Difícil,29.895408739997947,3239,0.035169,WA,1.8946901999988768,0,13,0,0,0,13
VAR,Fácil,6.985185901001387,1261,0.008535,RE,0.6698994999987917,0,0,41,0,0,41
Computador,Difícil,16.748086490006244,2351,0.022041,AC,2.5520010000000184,42,0,0,0,0,42
Pulo do Gato,Médio,3.172020418998727,1207,0.0053609999999999,RE,0.793561899999986,0,0,47,0,0,47
Semente,Fácil,3.559629440002027,1032,0.005292,AC,0.3608430000003864,40,0,0,0,0,40
Álbum de fotos,Médio,7.891324536001775,1340,0.009468,AC,0.3852067000007082,57,0,0,0,0,57
Toca do Saci,Médio,6.405958544994064,1761,0.010371,WA,0.8660148999988451,33,18,0,0,0,51
Caminhos do reino,Difícil,29.49105849699845,3410,0.032934,WA,3.0,21,7,0,12,0,40
Cartas,Fácil,2.1568061110010603,775,0.002997,AC,0.2688941000014893,30,0,0,0,0,30
Flíper,Fácil,2.345428446002188,845,0.003651,WA,0.14527240000097663,12,3,0,0,0,15
Avião,Médio,2.8975352640045458,1427,0.005733,AC,0.2919924000016181,32,0,0,0,0,32
Medalhas,Fácil,2.2653477689964348,932,0.003816,AC,0.36228570000093896,69,0,0,0,0,69
Elevador_2018,Fácil,31.67107968399796,3156,0.033792,RE,0.4362217999987479,0,0,24,0,0,24
Cubra os Furos,Médio,9.609509025998705,1541,0.0113429999999999,WA,0.3117279999987659,1,8,1,0,0,10
Carro elétrico,Difícil,16.439274733995262,2188,0.017928,AC,0.39029850000042643,19,0,0,0,0,19
Dario e Xerxes,Fácil,13.652862284994626,1679,0.014913,RE,0.38659130000087316,0,0,22,0,0,22
Quadrado Aritmético,Difícil,24.674585547996685,2772,0.025944,WA,0.5717208999994909,3,19,0,0,0,22
O Tabuleiro Esburacado,Fácil,5.092566975996306,1404,0.008064,AC,0.19888770000034128,20,0,0,0,0,20
Retas,Médio,16.26549302299827,2436,0.0207839999999999,TLE,3.0,19,0,0,24,0,43
Viagem,Difícil,8.52521819499816,2213,0.014019,AC,0.2714909999995143,28,0,0,0,0,28
Soma,Médio,4.435584849001316,1044,0.005196,AC,0.9868251999996573,46,0,0,0,0,46
Estoque,Fácil,3.536201497001457,1482,0.006258,AC,0.22100270000009914,23,0,0,0,0,23
Frete,Médio,3.4695731259998865,1389,0.007203,AC,0.31534389999978885,35,0,0,0,0,35
Caçadores de Mitos,Fácil,3.1619509700030903,1272,0.005016,AC,0.9653764000013325,20,0,0,0,0,20
Linhas Cruzadas,Médio,5.024089299993648,1087,0.006765,AC,0.9596063000008144,40,0,0,0,0,40
Bolas,Fácil,2.240738054002577,814,0.003714,AC,0.2010135000000446,19,0,0,0,0,19
Xadrez Aleatório,Médio,5.2000134519985295,1088,0.0063479999999999,AC,0.4690288000001601,57,0,0,0,0,57
Bombom,Fácil,20.553401709003083,2338,0.023634,RE,0.7840287999988504,0,0,50,0,0,50
Câmara de Compensação,Difícil,9.769566650000344,2251,0.014385,AC,1.008291799998915,28,0,0,0,0,28
Taxa,Difícil,22.247650119003083,2756,0.024972,WA,0.8345429999990301,9,27,0,0,0,36
Atlanta,Fácil,7.90671836999536,1384,0.0108,AC,0.3946049000005587,40,0,0,0,0,40
Fuga com helicóptero,Fácil,2.9207607610005653,947,0.003801,AC,0.5994169999994483,74,0,0,0,0,74
Pirâmide,Fácil,2.5382071120038745,1054,0.004026,WA,0.33128190000024915,1,38,0,0,0,39
Wifi,Difícil,16.641720694002288,2214,0.019974,WA,0.5566823999997723,1,21,0,0,0,22
Fitas Verde-amarelas,Difícil,19.770112195001275,3270,0.027966,RE,1.0904048999982479,0,0,60,0,0,60
Retângulo,Difícil,19.06035661700298,2104,0.021276,AC,0.3418098000001919,35,0,0,0,0,35
Copa do Mundo,Médio,8.673004500000388,1610,0.012162,AC,0.3450756000002002,50,0,0,0,0,50
Passa Bolinha,Difícil,9.567256243994052,1747,0.0128729999999999,AC,0.3974768000007316,40,0,0,0,0,40
Transmissão de Energia,Médio,4.7322922669991385,1513,0.008727,AC,0.2472633000015776,10,0,0,0,0,10
Quadrado,Médio,10.723265400003584,1663,0.015141,AC,0.32108620000144583,30,0,0,0,0,30
Chocolate,Fácil,1.895963444003428,1117,0.0039629999999999,AC,0.4861683000017365,99,0,0,0,0,99
Xadrez,Fácil,5.279768899003102,834,0.003258,RE,0.47832370000105584,0,0,26,0,0,26
Pizza,Médio,8.761517806000484,1769,0.011991,AC,0.5214751999992586,48,0,0,0,0,48
Construção de Rodovia,Difícil,11.880847482003446,1899,0.016125,WA,1.1331221000000369,4,9,0,0,0,13
Dividindo o império,Médio,6.483893880002142,1417,0.009783,AC,0.33236440000109724,18,0,0,0,0,18
Cinco,Médio,4.924872437004524,1418,0.007974,TLE,3.0174734000011085,42,0,0,22,0,64
Quebra-cabeça,Médio,3.633775558999332,1096,0.005724,AC,0.4637153000003309,24,0,0,0,0,24
Dominó,Médio,9.08477042800223,1627,0.013545,AC,0.1666573000002245,10,0,0,0,0,10
Calçada Imperial,Médio,11.506191218999447,1573,0.012159,AC,0.7157900000001973,20,0,0,0,0,20
Nota cortada,Fácil,6.180923168001755,1279,0.007029,AC,0.5991434999996272,65,0,0,0,0,65
Gráfico de Barras,Fácil,4.107958194996172,1418,0.005094,AC,0.2695016999987274,22,0,0,0,0,22
Tesouro,Médio,6.161952791000658,2039,0.011529,AC,0.9825312000011763,54,0,0,0,0,54
Relógios,Difícil,22.151929978994303,2759,0.024753,TLE,3.0,31,0,0,17,0,48
Cabo de guerra,Fácil,3.601076461003686,1206,0.004866,AC,0.5081469000015204,76,0,0,0,0,76
Toupeira,Médio,4.322943478997331,1791,0.009117,AC,1.0815855000000738,26,0,0,0,0,26
Copa,Fácil,2.5467199890044867,1151,0.0050609999999999,AC,0.4220223000011174,58,0,0,0,0,58
Corredor,Médio,2.323259518998384,963,0.004053,AC,0.28170239999963087,30,0,0,0,0,30
Linhas de Ônibus,Médio,7.016216939002334,1837,0.012159,AC,0.5828403000014077,65,0,0,0,0,65
Câmeras,Médio,8.644268434996775,1937,0.014559,AC,0.5515060999987327,60,0,0,0,0,60
Passatempo,Médio,10.780126961006316,2097,0.016695,AC,0.35830629999873054,30,0,0,0,0,30
Trilhas,Médio,3.9012397670012433,1476,0.007728,AC,0.20652209999934712,20,0,0,0,0,20
Escada perfeita,Médio,10.297803002002183,1676,0.013656,WA,0.4259782000008272,59,1,0,0,0,60
Sequência Secreta,Médio,8.719100472000719,1683,0.013449,AC,0.190804300000309,19,0,0,0,0,19
Cortando o Papel,Médio,23.123196486005327,1917,0.020163,AC,0.320618600000671,22,0,0,0,0,22
Acelerador de Partículas,Fácil,12.77333408100094,1558,0.013794,RE,0.64929740000116,0,0,39,0,0,39
Teleférico,Fácil,2.232981070999813,869,0.003375,AC,0.3738836000011361,36,0,0,0,0,36
Catálogo de Músicas,Difícil,18.864219410999794,2648,0.02286,TLE,3.0,11,0,0,15,0,26
Fissura Perigosa,Médio,5.519042927997361,1481,0.008799,AC,0.46556020000025455,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,3.990617621995625,1316,0.00588,AC,0.25467790000038804,28,0,0,0,0,28
Fuga,Difícil,20.92966503999924,2809,0.026595,TLE,3.0,16,0,0,18,0,34
Visita entre cidades,Médio,6.654852343002858,1307,0.007713,AC,0.2460598999987269,19,0,0,0,0,19
Jardim de infância,Médio,13.083209551004984,2646,0.022998,AC,0.5861701000012545,80,0,0,0,0,80
Jogo de Cartas,Fácil,7.277251592000539,1463,0.008937,WA,3.0,0,29,0,31,0,60
Móbile_2015,Fácil,3.33224635499937,720,0.00294,AC,0.3054257999992842,30,0,0,0,0,30
Transporte de Contêineres,Fácil,2.493201336998027,1093,0.004215,AC,0.5176494999996066,49,0,0,0,0,49
Jogo do Preto e Branco,Médio,9.668324793994543,1844,0.014088,AC,0.31366630000047735,40,0,0,0,0,40
Supermercado,Médio,3.7223110609993455,1551,0.008073,WA,0.12603699999999662,1,9,0,0,0,10
Floresta,Fácil,8.54935323799873,1590,0.012774,AC,0.3646830999987287,33,0,0,0,0,33
Quadrado Mágico_2011,Fácil,4.947257163999893,1341,0.008463,AC,1.07777680000072,53,0,0,0,0,53
Trio de Palitinhos,Médio,5.571727315997123,1551,0.008757,AC,0.6948857999996108,33,0,0,0,0,33
Setas,Médio,11.327439426000636,1699,0.014037,AC,1.0368589000008797,60,0,0,0,0,60
Cavalos,Médio,13.506148298998596,1628,0.013512,RE,0.3100842999992892,20,0,3,0,0,23
Avenida,Fácil,2.6586411640018923,929,0.003135,AC,0.2504900000003545,28,0,0,0,0,28
Dobradura,Fácil,14.409788252996805,1624,0.014352,AC,0.10233340000013413,10,0,0,0,0,10
Sinuca,Médio,2.3437430580015643,964,0.00432,AC,0.3673474000006536,40,0,0,0,0,40
Campeonato_2018,Fácil,4.631896017002873,1475,0.0077009999999999,AC,0.39893790000132867,48,0,0,0,0,48
Burocracia,Difícil,16.885714869000367,3034,0.021594,TLE,3.0,37,0,0,16,0,53
Telefone,Fácil,4.809100571997988,1172,0.00582,WA,0.36939299999903596,61,2,0,0,0,63
Segredo do Cofre,Médio,8.49797495600069,1634,0.011442,AC,0.89809459999924,32,0,0,0,0,32
Chuva_2019,Médio,17.312823127002048,2661,0.024783,AC,0.4250208000012208,35,0,0,0,0,35
Metrô da Nlogônia,Difícil,13.58528354200098,2304,0.0202439999999999,AC,1.1433008999993035,38,0,0,0,0,38
Torres de Hanói,Fácil,2.485623939996003,1038,0.004386,AC,0.11216140000033192,10,0,0,0,0,10
Atletismo,Fácil,2.55643212099676,1245,0.005115,AC,0.3644397999996727,41,0,0,0,0,41
Amigos,Médio,18.799078928997915,3428,0.02514,TLE,3.0,39,0,0,13,0,52
Remove Dígitos,Médio,3.4988786050016643,1042,0.005382,AC,0.4660274000016216,30,0,0,0,0,30
Trio de Bonecas,Difícil,25.93061464499624,2732,0.025176,TLE,3.0,46,17,0,13,0,76
Teclado,Fácil,4.633604654998635,1255,0.006621,AC,0.3446118000010756,27,0,0,0,0,27
Pirâmide_2023,Fácil,2.780626070998551,1331,0.005469,AC,0.47853329999998095,86,0,0,0,0,86
Cápsulas,Médio,4.044684239001072,1208,0.005796,AC,0.3755280999994284,27,0,0,0,0,27
Caixinha de palitos,Difícil,7.615091186999052,1391,0.011013,AC,0.482749299999341,61,0,0,0,0,61
Mina,Médio,4.372652259997267,1213,0.008127,AC,0.3700669999998354,40,0,0,0,0,40
Pesos,Fácil,23.614650456001986,2448,0.023076,RE,0.3969171999997343,0,0,24,0,0,24
Brigadeiros,Difícil,66.29047512300167,6879,0.081153,RE,0.8128097000007983,0,0,67,0,0,67
Dengue,Médio,7.220739200995013,1718,0.011766,WA,3.0,0,9,0,1,0,10
Casamento de inteiros,Médio,12.031600988004357,1327,0.009993,AC,0.17763120000017807,20,0,0,0,0,20
Cadeiras do auditório,Médio,15.180504695003036,2310,0.019062,WA,0.4111436000002868,2,37,0,0,0,39
Impedido!,Fácil,2.003642520998256,890,0.003246,AC,0.4019302999986394,54,0,0,0,0,54
Bondinho,Fácil,1.625533906997589,720,0.002568,AC,0.20640930000081426,26,0,0,0,0,26
Rede ótica,Difícil,5.108122017998539,1661,0.010275,WA,0.22851210000044375,1,1,8,0,0,10
Distância entre amigos,Médio,9.393036177993054,1573,0.011871,AC,0.41115419999914593,30,0,0,0,0,30
Cadeado,Fácil,2.075474024997675,1462,0.005166,AC,0.30842309999934514,33,0,0,0,0,33
Baldes,Difícil,25.057584483001847,3266,0.036858,WA,2.557228900001064,4,29,0,0,0,33
Macaco-prego,Médio,8.843158336996567,1855,0.012525,AC,0.13173899999856076,10,0,0,0,0,10
Basquete de robôs,Fácil,2.356019457998628,902,0.0032459999999999,WA,0.246164599999247,27,3,0,0,0,30
Fast-Food,Difícil,70.60410445000161,8167,0.103953,RE,1.193994000001112,0,0,62,0,0,62
Dona Minhoca,Difícil,14.209613357001215,2019,0.017913,TLE,3.0,6,0,0,23,0,29
Metrônibus,Difícil,10.39462481499504,2943,0.018513,AC,1.2540318999999727,82,0,0,0,0,82
Costa,Médio,3.5087999579991447,1120,0.005952,AC,0.3388038000011875,20,0,0,0,0,20
Triângulos,Fácil,2.2484377340006176,982,0.004002,AC,0.34251319999930274,41,0,0,0,0,41
Frete da Família Silva,Médio,7.898778404996847,2368,0.014004,RE,0.4725739999994403,39,0,1,0,0,40
Zero para cancelar,Fácil,2.341004141002486,946,0.004134,AC,0.1021493999996892,5,0,0,0,0,5
Troca,Médio,7.609286611004791,1541,0.009195,AC,0.42348279999896477,28,0,0,0,0,28
Conta de água,Fácil,4.130358813003113,1202,0.00639,AC,0.3472851999995328,71,0,0,0,0,71
Forja de ORicalco,Médio,27.382540369006165,3346,0.031986,TLE,3.0,49,0,0,21,0,70
