question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Pirâmide,Fácil,1.535082047998003,1029,0.0023699999999999,WA,0.3305600999992748,1,38,0,0,0,39
Wifi,Difícil,154.30168283600142,17434,0.09872,RE,0.502395699999397,0,0,22,0,0,22
Fitas Verde-amarelas,Difícil,8.671238975999586,2784,0.009156,WA,3.0,20,26,0,14,0,60
Retângulo,Difícil,22.371736132001388,3261,0.015926,RE,0.646143399999346,0,0,35,0,0,35
Copa do Mundo,Médio,2.979124004999904,1777,0.004458,RE,0.8062868999986676,0,0,50,0,0,50
Passa Bolinha,Difícil,3.322524389001046,1368,0.0038719999999999,WA,0.3657552000004216,2,38,0,0,0,40
Transmissão de Energia,Médio,4.247031777998927,1677,0.004866,AC,0.3095966999990196,10,0,0,0,0,10
Quadrado,Médio,2.876493465002568,1063,0.003114,WA,0.28625449999890407,0,30,0,0,0,30
Chocolate,Fácil,1.415478881001036,1226,0.002656,WA,0.5308025999984238,0,99,0,0,0,99
Xadrez,Fácil,2.033749761998479,1034,0.002224,AC,0.2577572999998665,26,0,0,0,0,26
Pizza,Médio,2.19206700200084,1299,0.0032699999999999,WA,0.4925199999997858,20,28,0,0,0,48
Construção de Rodovia,Difícil,10.295240514002217,2183,0.009014,WA,1.772975599998972,0,13,0,0,0,13
Dividindo o império,Médio,2.199956820997613,1161,0.003006,AC,0.40114059999905294,18,0,0,0,0,18
Cinco,Médio,4.079024935999769,1544,0.004268,WA,1.9739802000003692,12,52,0,0,0,64
Quebra-cabeça,Médio,2.546099265000521,1286,0.003292,AC,0.6101518000014039,24,0,0,0,0,24
Dominó,Médio,5.290544702998886,2187,0.006418,TLE,3.0,4,0,0,6,0,10
Calçada Imperial,Médio,7.319164022999757,1311,0.004374,WA,1.1655710000013642,12,8,0,0,0,20
Nota cortada,Fácil,1.6788169560022652,1214,0.002812,AC,0.5124829999986105,65,0,0,0,0,65
Gráfico de Barras,Fácil,2.142846308001026,1320,0.002952,AC,0.23582669999996142,22,0,0,0,0,22
Tesouro,Médio,3.693112167999061,1904,0.005176,AC,1.24971750000077,54,0,0,0,0,54
Relógios,Difícil,4.645164589997876,1857,0.005506,TLE,3.0,28,0,0,20,0,48
Cabo de guerra,Fácil,2.080734233997646,1216,0.0028039999999999,AC,0.4155060000011872,76,0,0,0,0,76
Toupeira,Médio,2.6321362019989465,1555,0.004006,AC,0.9388060000001133,26,0,0,0,0,26
Copa,Fácil,2.700117088999832,1073,0.0029259999999999,WA,0.42362670000147773,17,41,0,0,0,58
Corredor,Médio,3.761135844997625,958,0.00228,AC,0.35890110000036657,30,0,0,0,0,30
Linhas de Ônibus,Médio,4.427574524001102,1575,0.004698,TLE,3.0,53,0,0,12,0,65
Câmeras,Médio,5.387020078000205,1604,0.004964,AC,0.46413029999894206,60,0,0,0,0,60
Passatempo,Médio,6.122161757000868,1775,0.005934,AC,0.5946610999999393,30,0,0,0,0,30
Trilhas,Médio,2.9649749579984928,1622,0.004268,AC,0.2620214999988093,20,0,0,0,0,20
Escada perfeita,Médio,3.709350343000551,1316,0.0033759999999999,WA,3.0545091000003595,26,25,0,9,0,60
Sequência Secreta,Médio,2.250265239003056,1067,0.002726,WA,0.19097990000045684,2,17,0,0,0,19
Cortando o Papel,Médio,3.121908987999632,1035,0.002946,WA,0.30719049999970593,0,22,0,0,0,22
Acelerador de Partículas,Fácil,1.680685456001811,880,0.00196,WA,0.26676469999983965,11,28,0,0,0,39
Teleférico,Fácil,1.445234213999356,834,0.0018319999999999,AC,0.4128799000009167,36,0,0,0,0,36
Catálogo de Músicas,Difícil,8.09799720799856,2095,0.0073779999999999,WA,0.7019820000004984,0,26,0,0,0,26
Fissura Perigosa,Médio,3.0400976780001656,1350,0.003748,AC,0.6623841000000539,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,2.552014462002262,1332,0.003424,AC,0.28441270000075747,28,0,0,0,0,28
Fuga,Difícil,87.815923604001,9434,0.05144,WA,0.39190360000065994,2,32,0,0,0,34
Visita entre cidades,Médio,2.8174993699976767,1224,0.00324,AC,0.2261620999997831,19,0,0,0,0,19
Jardim de infância,Médio,8.88154507299987,2692,0.009056,WA,0.7982210000009218,78,2,0,0,0,80
Jogo de Cartas,Fácil,2.6424607669978286,1424,0.003652,AC,0.6899971000002552,60,0,0,0,0,60
Móbile_2015,Fácil,1.3385030810022729,898,0.002016,AC,0.3057308000006742,30,0,0,0,0,30
Transporte de Contêineres,Fácil,2.780629486001999,1242,0.003288,WA,0.4044611999997869,41,8,0,0,0,49
Jogo do Preto e Branco,Médio,3.9649462289999065,1440,0.004352,TLE,3.0,35,0,0,5,0,40
Floresta,Fácil,1.944090126999072,1074,0.002632,WA,0.31789070000013453,2,31,0,0,0,33
Quadrado Mágico_2011,Fácil,4.0194746119996125,1182,0.0034999999999999,WA,1.3395956000003935,52,1,0,0,0,53
Trio de Palitinhos,Médio,1.6262427830006343,1550,0.0035519999999999,AC,1.1324650999995356,33,0,0,0,0,33
Setas,Médio,8.216514871997788,1769,0.0068579999999999,AC,1.4287969000015437,60,0,0,0,0,60
Cavalos,Médio,2.4382409989993903,1277,0.0033499999999999,RE,0.2366292999995494,16,4,3,0,0,23
Avenida,Fácil,1.2557480230025249,892,0.00196,AC,0.2086955000013404,28,0,0,0,0,28
Dobradura,Fácil,1.696817144998931,1330,0.003116,WA,0.10146080000049551,0,10,0,0,0,10
Sinuca,Médio,1.4722906000024525,996,0.002472,AC,0.3228021999984776,40,0,0,0,0,40
Campeonato_2018,Fácil,3.1465832549984043,1997,0.004566,AC,0.3102985000004992,48,0,0,0,0,48
Burocracia,Difícil,10.1228143920016,2974,0.009816,WA,3.0,2,14,0,37,0,53
Telefone,Fácil,3.2454394599990337,1269,0.00341,WA,0.4424276000008831,61,2,0,0,0,63
Segredo do Cofre,Médio,2.047892242000671,1161,0.002902,WA,3.0,0,20,0,12,0,32
Chuva_2019,Médio,5.761861019000207,1625,0.0051579999999999,WA,0.3704115999989881,0,35,0,0,0,35
Metrô da Nlogônia,Difícil,6.677174939002725,1952,0.006972,WA,1.6376421000004484,6,32,0,0,0,38
Torres de Hanói,Fácil,1.7695905930013396,1276,0.002944,AC,0.13434400000005553,10,0,0,0,0,10
Atletismo,Fácil,1.5397016379974957,1137,0.002674,AC,0.440887599999769,41,0,0,0,0,41
Amigos,Médio,3.404547942998761,2472,0.0059399999999999,WA,3.0,18,21,0,13,0,52
Remove Dígitos,Médio,2.1304006589998608,1018,0.002744,AC,0.5916392999988602,30,0,0,0,0,30
Trio de Bonecas,Difícil,117.0436914660022,13220,0.074476,RE,1.0975349000000278,0,0,76,0,0,76
Teclado,Fácil,2.3971633649998694,1224,0.003116,AC,0.3209093000004941,27,0,0,0,0,27
Pirâmide_2023,Fácil,3.4353510449982423,1454,0.003988,AC,0.5544339000007312,86,0,0,0,0,86
Cápsulas,Médio,1.994165266998607,1344,0.0032719999999999,AC,0.42364199999974517,27,0,0,0,0,27
Caixinha de palitos,Difícil,3.2760801850017742,1111,0.00291,AC,0.37380280000070343,61,0,0,0,0,61
Mina,Médio,3.191196829000546,1188,0.0035199999999999,AC,0.4883255000004283,40,0,0,0,0,40
Pesos,Fácil,2.7534033230003843,1433,0.003522,WA,0.2548313999996026,15,9,0,0,0,24
Brigadeiros,Difícil,19.66499917499823,4026,0.017296,RE,1.064749999999549,0,0,67,0,0,67
Dengue,Médio,4.68549065499974,2217,0.006354,WA,0.5120657999996183,0,10,0,0,0,10
Casamento de inteiros,Médio,3.1463163849984994,1074,0.003104,WA,0.1934940999999526,0,20,0,0,0,20
Cadeiras do auditório,Médio,7.032599149002635,2083,0.0066859999999999,WA,0.4276724999999715,2,37,0,0,0,39
Impedido!,Fácil,1.090203644002031,907,0.002006,AC,0.36605779999990773,54,0,0,0,0,54
Bondinho,Fácil,0.9600045369988948,746,0.0016279999999999,AC,0.2140183999999863,26,0,0,0,0,26
Distância entre amigos,Médio,2.108792163999169,1076,0.00274,AC,0.5399680999998964,30,0,0,0,0,30
Cadeado,Fácil,2.658001943000272,1629,0.003642,AC,0.295336999999563,33,0,0,0,0,33
Baldes,Difícil,7.205971227998816,2011,0.0069099999999999,WA,2.697771199998897,4,29,0,0,0,33
Basquete de robôs,Fácil,1.176735638997343,1144,0.0024439999999999,WA,0.22118070000033185,27,3,0,0,0,30
Fast-Food,Difícil,5.441347310999845,1770,0.005228,WA,3.0,0,47,0,15,0,62
Dona Minhoca,Difícil,14.072884184999566,2590,0.011352,RE,0.8352819000010641,0,0,29,0,0,29
Metrônibus,Difícil,6.125781791997724,2355,0.006958,AC,1.8260960999996314,82,0,0,0,0,82
Costa,Médio,2.5471813200019824,1103,0.002982,AC,0.6676553999986936,20,0,0,0,0,20
Triângulos,Fácil,1.6353755820018705,1007,0.002342,AC,0.3591575999998895,41,0,0,0,0,41
Frete da Família Silva,Médio,2.536129963998974,1960,0.004788,RE,0.45375679999960994,39,0,1,0,0,40
Zero para cancelar,Fácil,1.4942797019975842,948,0.002196,AC,0.13535070000034466,5,0,0,0,0,5
Troca,Médio,2.81309611100005,1668,0.004092,AC,0.41239710000081686,28,0,0,0,0,28
Conta de água,Fácil,1.6254669339978136,1077,0.002542,AC,0.4831345999991754,71,0,0,0,0,71
Forja de ORicalco,Médio,2.3039447649971407,1535,0.003654,WA,0.680339600001389,1,69,0,0,0,70
Quadrado Aritmético,Difícil,4.255147575997398,1608,0.0045679999999999,WA,1.4584839999988617,3,19,0,0,0,22
Supermercado,Médio,1.951934687000176,1620,0.003812,AC,0.11521170000014536,10,0,0,0,0,10
Rede ótica,Difícil,4.273348122998868,1944,0.0056159999999999,RE,0.20190770000044722,1,1,8,0,0,10
Macaco-prego,Médio,3.9525694029980514,2081,0.005858,AC,0.41922710000108054,10,0,0,0,0,10
