question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Ônibus,Médio,1.7850726440010476,1036,0.00170565,AC,0.24531419999948412,19,0,0,0,0,19
Chocolate em barra,Fácil,1.537975530998665,976,0.0011350499999999,WA,0.2774918999984948,13,15,0,0,0,28
Campo Minado,Fácil,1.4471933780005202,934,0.0010293,AC,0.40149639999981446,48,0,0,0,0,48
Fila_2025,Médio,3.498742272997333,1063,0.00083805,WA,0.31922389999999723,19,7,0,0,0,26
Jogo dos Pinos,Fácil,2.1616081460015266,1069,0.0014064,AC,0.18370640000102867,16,0,0,0,0,16
Diagonal,Médio,1.7102126810059417,1246,0.0012165,WA,0.6988248999987263,7,39,0,0,0,46
Sr. Toupeira,Médio,2.214026380002906,1506,0.00162405,RE,0.8804120000004332,1,5,20,0,0,26
Sr. Sapo,Difícil,3.434491178995813,1372,0.00248145,AC,0.3513074000002234,29,0,0,0,0,29
Duende Perdido,Médio,2.4681391789999907,1367,0.0020946,AC,0.22276250000140863,20,0,0,0,0,20
Bingo!,Médio,1.7355341470029089,1163,0.00151995,WA,3.0,0,27,0,8,0,35
Ponto do meio,Fácil,1.043351325999538,836,0.00065775,WA,0.2982267999996111,0,31,0,0,0,31
Game-10,Fácil,3.9402069360003225,926,0.000642,WA,0.40634549999958836,20,26,0,0,0,46
TV da Vovó,Médio,1.9568851639996865,1453,0.00190275,WA,0.3790268000011565,1,9,0,0,0,10
Dança Indígena,Difícil,3.144022243999644,1727,0.00310215,TLE,3.0,0,0,0,30,0,30
Chuva_2016,Médio,1.7264958079977075,984,0.0013059,AC,0.5058172000008199,40,0,0,0,0,40
Dança de Formatura,Médio,4.373399855998287,1791,0.0017136,WA,3.0,22,28,0,5,0,55
Cubo Preto,Fácil,1.2309178840005188,846,0.0005598,AC,0.11703519999900891,11,0,0,0,0,11
Competição de chocolate,Médio,1.1748614590032955,791,0.0004638,WA,0.7060297999996692,72,17,0,0,0,89
Reduzindo detalhes em um mapa,Fácil,2.7365534890050185,1230,0.00221445,RE,0.8447617000001628,0,0,52,0,0,52
Dominó_2019,Fácil,0.81182764100231,749,0.00040485,AC,0.4064536000005319,42,0,0,0,0,42
Caminho das Pontes,Difícil,2.109456611004134,1563,0.0019368,RE,0.5046991999988677,4,0,26,0,0,30
Macacos me mordam!,Difícil,1.4967258489996311,1093,0.0011058,WA,0.9087309000005916,2,36,0,0,0,38
Rodovia_2022,Difícil,20.572228831995744,1721,0.004593,WA,1.412132899999051,0,13,0,0,0,13
VAR,Fácil,0.7140352190035628,807,0.00037845,WA,0.3785047000001214,31,10,0,0,0,41
Computador,Difícil,2.093579118998605,1284,0.0019008,TLE,3.0,6,0,0,36,0,42
Pulo do Gato,Médio,2.1620009940015734,1134,0.00132255,RE,0.929477699999552,0,0,47,0,0,47
Semente,Fácil,1.6538500530004967,997,0.0015827999999999,WA,0.32587710000007064,22,18,0,0,0,40
Álbum de fotos,Médio,4.615584365994437,1598,0.00520635,AC,0.36751510000067356,57,0,0,0,0,57
Toca do Saci,Médio,2.36371393599984,1528,0.0024405,WA,0.9983896999983699,0,51,0,0,0,51
Caminhos do reino,Difícil,4.7484029039987945,2112,0.0050787,TLE,3.0,0,0,0,40,0,40
Cartas,Fácil,1.2184869080010683,682,0.0003597,AC,0.26765959999829647,30,0,0,0,0,30
Flíper,Fácil,0.8413108530003228,716,0.00042915,WA,0.16097110000009707,12,3,0,0,0,15
Avião,Médio,1.1415714059985476,1224,0.00078615,AC,0.2998401000004378,32,0,0,0,0,32
Medalhas,Fácil,1.066636499999731,853,0.00072465,AC,0.4962797000007413,69,0,0,0,0,69
Elevador_2018,Fácil,1.7039659139991272,1164,0.00125685,WA,3.0,10,8,0,6,0,24
Cubra os Furos,Médio,2.059932472999208,1103,0.0015636,WA,0.25022180000087246,1,8,1,0,0,10
Carro elétrico,Difícil,2.425884636999399,1393,0.0021921,WA,0.36965779999991355,5,14,0,0,0,19
Dario e Xerxes,Fácil,1.9312977790032164,922,0.00130245,AC,0.2571411999997508,22,0,0,0,0,22
Quadrado Aritmético,Difícil,1.3441927399981068,1317,0.00107505,WA,0.40125739999893995,3,19,0,0,0,22
O Tabuleiro Esburacado,Fácil,1.959548206999898,1203,0.00173655,WA,0.24183930000071996,1,19,0,0,0,20
Retas,Médio,1.96100433999527,1363,0.001626,TLE,3.0,19,0,0,24,0,43
Viagem,Difícil,3.055735143003403,1729,0.002535,AC,0.3087491999995109,28,0,0,0,0,28
Soma,Médio,3.827315542999713,932,0.00115185,AC,0.9217850000004546,46,0,0,0,0,46
Estoque,Fácil,1.934088107002026,1321,0.00142665,AC,0.23229739999987942,23,0,0,0,0,23
Frete,Médio,2.9917696219999925,1281,0.0019295999999999,AC,0.33129340000050433,35,0,0,0,0,35
Caçadores de Mitos,Fácil,1.4959557660040446,1156,0.0009222,AC,0.8956125000004249,20,0,0,0,0,20
Linhas Cruzadas,Médio,1.930965375002416,951,0.00159345,AC,0.636849099999381,40,0,0,0,0,40
Bolas,Fácil,1.150489236002613,679,0.00052305,AC,0.20173129999966477,19,0,0,0,0,19
Xadrez Aleatório,Médio,1.2196337130008033,861,0.00086625,WA,0.4764145000008284,36,21,0,0,0,57
Bombom,Fácil,1.8605650270037584,1061,0.00164505,WA,0.5281820000000153,34,16,0,0,0,50
Câmara de Compensação,Difícil,2.952590995999344,1828,0.00267855,WA,1.1805704999987938,24,4,0,0,0,28
Taxa,Difícil,1.962148578997585,1372,0.0013056,WA,0.32145109999873966,2,34,0,0,0,36
Atlanta,Fácil,1.9968524389987576,950,0.0013944,WA,0.35226409999995667,13,27,0,0,0,40
Fuga com helicóptero,Fácil,1.954550709000614,883,0.00093975,AC,0.5401359000006778,74,0,0,0,0,74
Pirâmide,Fácil,0.98230174100172,940,0.00059145,AC,0.3755237000004854,39,0,0,0,0,39
Wifi,Difícil,1.9472319429987688,1241,0.00160185,WA,0.6986086999986583,1,21,0,0,0,22
Fitas Verde-amarelas,Difícil,3.842424303998996,2067,0.0036504,WA,2.097800499999721,33,27,0,0,0,60
Retângulo,Difícil,2.1972531240026,978,0.00146295,WA,3.002415300001303,24,9,0,2,0,35
Copa do Mundo,Médio,2.8406894599975203,1242,0.0024795,WA,0.445241100000203,2,48,0,0,0,50
Passa Bolinha,Difícil,2.409652501999517,1319,0.00233895,WA,0.39541859999917506,0,40,0,0,0,40
Transmissão de Energia,Médio,2.803220836998662,1358,0.00219855,AC,1.23673190000045,10,0,0,0,0,10
Quadrado,Médio,0.8875404910068028,755,0.000318,RE,0.615534699998534,0,0,30,0,0,30
Chocolate,Fácil,1.5461126980007975,980,0.0005331,AC,0.4799538000006578,99,0,0,0,0,99
Xadrez,Fácil,0.8351702340005431,718,0.0003417,AC,0.23609179999948537,26,0,0,0,0,26
Pizza,Médio,1.8296861199996783,1247,0.001398,AC,0.49779490000037185,48,0,0,0,0,48
Construção de Rodovia,Difícil,12.52370659600274,1209,0.0020007,WA,0.8569828999989113,0,13,0,0,0,13
Dividindo o império,Médio,1.9963920599984704,1100,0.00175035,AC,0.3994866000011825,18,0,0,0,0,18
Cinco,Médio,1.9135119670027048,1256,0.0016392,AC,1.0225260000006529,64,0,0,0,0,64
Quebra-cabeça,Médio,1.3352779069973622,920,0.00098625,AC,0.45983089999936055,24,0,0,0,0,24
Dominó,Médio,1.9151109989979889,1039,0.0016593,WA,0.15328989999943587,2,8,0,0,0,10
Calçada Imperial,Médio,1.5007897249961388,982,0.0011886,WA,1.4006786000009015,12,8,0,0,0,20
Nota cortada,Fácil,1.238162953995925,1022,0.00084945,AC,0.39747019999958866,65,0,0,0,0,65
Gráfico de Barras,Fácil,1.3158270319981966,1317,0.00096975,AC,0.2303604999997333,22,0,0,0,0,22
Tesouro,Médio,2.35115962800046,1708,0.0023388,AC,0.6767917999986821,54,0,0,0,0,54
Relógios,Difícil,3.1032938530042884,1664,0.00322725,WA,3.0,9,35,0,4,0,48
Cabo de guerra,Fácil,1.673370253003668,1087,0.0009762,AC,0.46865809999872,76,0,0,0,0,76
Toupeira,Médio,1.6403390359992045,1513,0.00166605,AC,0.8416209999995772,26,0,0,0,0,26
Copa,Fácil,1.208826850997866,958,0.0008457,WA,0.4658368000000337,46,12,0,0,0,58
Corredor,Médio,1.390322015999118,904,0.0009663,AC,0.3207251999992877,30,0,0,0,0,30
Linhas de Ônibus,Médio,2.1604973950015847,1471,0.002274,AC,0.5996820000000298,65,0,0,0,0,65
Câmeras,Médio,3.602815061996808,1568,0.00350535,WA,0.5472946999998385,50,10,0,0,0,60
Passatempo,Médio,24.068616324002505,1725,0.00400275,WA,0.3451769000002969,1,29,0,0,0,30
Trilhas,Médio,1.9334660399981656,1392,0.0018585,WA,0.21232330000020738,18,2,0,0,0,20
Escada perfeita,Médio,4.381679240002995,1487,0.004008,WA,0.5126437000017177,29,31,0,0,0,60
Sequência Secreta,Médio,2.5361105679985485,920,0.0006118499999999,AC,0.17399640000076033,19,0,0,0,0,19
Cortando o Papel,Médio,1.5002517600005376,802,0.00108555,WA,0.28350719999980356,0,22,0,0,0,22
Acelerador de Partículas,Fácil,0.8442969489988172,765,0.00053595,WA,0.34121410000079777,12,27,0,0,0,39
Teleférico,Fácil,0.9208117479938664,740,0.00042105,WA,0.3642143999986729,27,9,0,0,0,36
Catálogo de Músicas,Difícil,2.2582894009974552,1460,0.00175755,WA,3.0,0,8,0,18,0,26
Fissura Perigosa,Médio,2.001230743000633,1278,0.0016074,AC,0.5365204000008816,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,2.1508486250022543,1326,0.00195975,AC,0.2838779000012437,28,0,0,0,0,28
Fuga,Difícil,11.03198131800309,3206,0.0127776,WA,0.3938641999993706,0,34,0,0,0,34
Visita entre cidades,Médio,2.356210475998523,1138,0.0017151,AC,0.21964379999917583,19,0,0,0,0,19
Jardim de infância,Médio,5.870545375000802,2231,0.00633675,WA,0.5791961000013544,48,32,0,0,0,80
Jogo de Cartas,Fácil,1.194217614000081,1060,0.00093705,WA,3.0,0,27,0,33,0,60
Móbile_2015,Fácil,0.9722074330056784,664,0.0005442,AC,0.2768056000004435,30,0,0,0,0,30
Transporte de Contêineres,Fácil,1.1353471220063511,975,0.0006552,AC,0.3734219999987545,49,0,0,0,0,49
Jogo do Preto e Branco,Médio,2.025833056999545,1216,0.0018789,WA,0.3508029999993596,21,19,0,0,0,40
Supermercado,Médio,1.7935700899979563,1358,0.0016194,AC,0.1257471999997506,10,0,0,0,0,10
Floresta,Fácil,0.7934672889969079,813,0.00015705,WA,0.3472258999991027,0,33,0,0,0,33
Quadrado Mágico_2011,Fácil,2.026542118001089,1145,0.00184485,WA,0.9555712000001222,52,1,0,0,0,53
Trio de Palitinhos,Médio,6.473422649003624,1144,0.00090285,AC,0.6659837000006519,33,0,0,0,0,33
Setas,Médio,1.8583119609975256,1083,0.00174195,TLE,3.0,48,0,0,12,0,60
Cavalos,Médio,1.82986343200173,921,0.00096885,RE,0.33825879999858444,20,0,3,0,0,23
Avenida,Fácil,3.3938667429974885,869,0.0006744,AC,0.2829479000010906,28,0,0,0,0,28
Dobradura,Fácil,4.714941929996712,815,0.0006429,WA,0.1090833999987808,8,2,0,0,0,10
Sinuca,Médio,1.347778069000924,861,0.00088965,AC,0.3297148000001471,40,0,0,0,0,40
Campeonato_2018,Fácil,2.310269781999523,1077,0.0001908,WA,0.47874469999987923,0,48,0,0,0,48
Burocracia,Difícil,2.963454840995837,2180,0.00294195,WA,3.0,1,47,0,5,0,53
Telefone,Fácil,2.362182755001413,1101,0.00153405,RE,0.9523809000002075,12,0,51,0,0,63
Segredo do Cofre,Médio,1.4783426869980758,1104,0.00113085,WA,3.0,0,20,0,12,0,32
Chuva_2019,Médio,3.227402106000227,1511,0.00284745,WA,0.34692509999877075,3,32,0,0,0,35
Metrô da Nlogônia,Difícil,3.671519805000571,1623,0.00357795,WA,0.6008682000010594,0,38,0,0,0,38
Torres de Hanói,Fácil,1.273094588999811,881,0.00060015,AC,0.12708019999990938,10,0,0,0,0,10
Atletismo,Fácil,1.5312730809964703,1094,0.00080175,AC,0.46389110000018263,41,0,0,0,0,41
Amigos,Médio,2.151148180993914,2052,0.00151875,WA,0.5982304000008298,8,44,0,0,0,52
Remove Dígitos,Médio,1.207631734003371,825,0.0005625,AC,0.2519530000008672,30,0,0,0,0,30
Trio de Bonecas,Difícil,1.847153274997254,1257,0.00094905,RE,1.0547253000004275,0,0,76,0,0,76
Teclado,Fácil,1.7602254419980454,1076,0.0013314,AC,0.379728800000521,27,0,0,0,0,27
Pirâmide_2023,Fácil,1.1768896560024589,1152,0.0008631,WA,0.6300589000002219,58,28,0,0,0,86
Cápsulas,Médio,1.5106304959990666,1055,0.00117615,AC,0.4290163000005123,27,0,0,0,0,27
Caixinha de palitos,Difícil,1.6118201080025756,886,0.00096945,WA,0.5797144999996817,19,42,0,0,0,61
Mina,Médio,2.8597894220001763,1042,0.0019464,AC,0.39149619999989227,40,0,0,0,0,40
Pesos,Fácil,1.268724845998804,1142,0.0010956,WA,0.2224263999996765,15,9,0,0,0,24
Brigadeiros,Difícil,2.5931711979937973,1904,0.00243255,WA,0.48016180000013264,6,61,0,0,0,67
Dengue,Médio,2.8188991819988587,1425,0.00256545,WA,0.4815416000001278,0,10,0,0,0,10
Casamento de inteiros,Médio,0.7155332049951539,758,0.00013125,WA,0.23023880000073405,0,20,0,0,0,20
Cadeiras do auditório,Médio,6.326005999006156,2094,0.00592425,WA,1.669897599998876,2,37,0,0,0,39
Impedido!,Fácil,0.7894401900048251,787,0.00041055,AC,0.5021182000000408,54,0,0,0,0,54
Bondinho,Fácil,0.7977843370026676,631,0.0003052499999999,AC,0.283165500000905,26,0,0,0,0,26
Rede ótica,Difícil,3.1448649070007377,1526,0.00286725,RE,0.22606289999930596,2,0,8,0,0,10
Distância entre amigos,Médio,1.905999239999801,1089,0.0016902,WA,0.4284695999995165,1,29,0,0,0,30
Cadeado,Fácil,7.400522420000925,1357,0.0010986,AC,0.309331899999961,33,0,0,0,0,33
Baldes,Difícil,12.685996077998425,1211,0.0020595,WA,3.0,4,16,0,13,0,33
Macaco-prego,Médio,2.367406508004933,1463,0.0021616499999999,AC,0.13672050000059244,10,0,0,0,0,10
Basquete de robôs,Fácil,0.8357190919996356,791,0.0003877499999999,WA,0.29248869999901217,27,3,0,0,0,30
Fast-Food,Difícil,1.8187885579973224,1521,0.0016146,WA,1.002678000000742,2,60,0,0,0,62
Dona Minhoca,Difícil,3.045522335996793,1336,0.00283875,WA,0.4664109000004828,8,21,0,0,0,29
Metrônibus,Difícil,3.057474241999444,2150,0.0025864499999999,WA,1.2992940999993152,11,71,0,0,0,82
Costa,Médio,9.202432769998268,990,0.0014121,WA,0.654405900000711,1,19,0,0,0,20
Triângulos,Fácil,1.3070214049948845,904,0.00091365,AC,0.327476000000388,41,0,0,0,0,41
Frete da Família Silva,Médio,2.137743675004458,1786,0.0018766499999999,RE,0.5416368000005605,39,0,1,0,0,40
Zero para cancelar,Fácil,1.0008565509997425,817,0.00069585,AC,0.12645019999945362,5,0,0,0,0,5
Troca,Médio,10.267949498003873,1300,0.0017277,AC,0.4130034000008891,28,0,0,0,0,28
Conta de água,Fácil,1.3121120290015824,998,0.00098625,AC,0.606686200000695,71,0,0,0,0,71
Forja de ORicalco,Médio,9.139637036998463,1560,0.0014157,WA,0.6701224000007642,0,69,1,0,0,70
