question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Telescópio,Fácil,30.579710297010024,4450,0.0017355,AC,0.09488334300000645,33,0,0,0,0,33
Game Show,Fácil,18.44786883200868,2749,0.00107211,AC,0.04683353800000134,25,0,0,0,0,25
Manchas de pele,Difícil,17.347142038983293,2844,0.00110916,AC,0.9817512390000047,61,0,0,0,0,61
Temperatura Lunar,Médio,79.5720933630073,8715,0.00339885,AC,0.10253273200000024,10,0,0,0,0,10
Castelos da Nlogônia,Difícil,31.162091058009537,4532,0.00176748,AC,0.05435483000000829,36,0,0,0,0,36
Matriz Escada,Médio,37.37294141398161,5104,0.00199056,AC,0.22202632799999833,59,0,0,0,0,59
Pedágio_2002,Médio,50.88977577301557,6359,0.00248001,WA,0.0632948410056997,0,10,0,0,0,10
Fusões,Médio,26.029270245984662,3894,0.00151866,AC,0.2765153129999902,29,0,0,0,0,29
Falta uma,Fácil,27.05956417601556,3311,0.00129129,AC,0.2394637209999928,28,0,0,0,0,28
Sanduíche,Médio,78.50373711599968,8311,0.00324129,RE,3.0145171399999953,0,0,65,14,0,79
Blefe,Médio,92.85627448701416,9801,0.00382239,AC,1.5370363050000009,50,0,0,0,0,50
Tabela do campeonato,Médio,158.4932404840074,16003,0.00624117,AC,0.08895481000000416,124,0,0,0,0,124
Clube dos Cinco,Difícil,170.28806602599798,20111,0.00784329,AC,0.08273750200000052,81,0,0,0,0,81
Piso da escola,Fácil,408.2529924570117,38594,0.01505166,AC,0.052075265999988574,30,0,0,0,0,30
Caravana,Fácil,13.715814582974415,2326,0.00090714,AC,0.024856081999999446,8,0,0,0,0,8
Ônibus,Médio,21.83048103598412,2153,0.00083967,AC,0.0829694800000027,19,0,0,0,0,19
Chocolate_2012,Fácil,81.77710220398149,9432,0.00367848,AC,0.08807382799999175,50,0,0,0,0,50
Altas Aventuras,Difícil,304.8675863840035,29014,0.01131546,AC,0.08270004699998879,53,0,0,0,0,53
Jogo dos Pinos,Fácil,52.71141672201338,6580,0.0025662,AC,0.03771180700000798,16,0,0,0,0,16
Fechadura,Fácil,32.186333966994425,3995,0.00155805,AC,0.07039030299999638,50,0,0,0,0,50
Sr. Toupeira,Médio,25.614106344000906,3992,0.00155688,AC,0.8565965010000127,26,0,0,0,0,26
Sr. Sapo,Médio,42.86677743998007,5477,0.00213603,AC,0.12223088800000426,29,0,0,0,0,29
Ponto do meio,Médio,44.66041957697598,5865,0.00228735,AC,0.05291713299999401,31,0,0,0,0,31
Ogro_2024,Fácil,4.942481726000551,1648,0.00064272,AC,0.05302106000000606,20,0,0,0,0,20
Pirâmide_2022,Médio,24.82717894599773,3777,0.00147303,WA,0.066343771002721,1,38,0,0,0,39
Game-10,Fácil,19.218735239002854,2697,0.00105183,AC,0.07831385500000465,46,0,0,0,0,46
Restaurante de pizza,Fácil,46.84844608799904,5285,0.00206115,AC,0.09673947299999952,60,0,0,0,0,60
Zip,Fácil,10.950447177980095,1962,0.00076518,AC,0.06477912900000149,40,0,0,0,0,40
Consecutivos,Fácil,9.517032502015354,1949,0.00076011,AC,0.13535098100000198,50,0,0,0,0,50
Dança de Formatura,Médio,59.35019575097249,7542,0.00294138,AC,1.967420924999999,55,0,0,0,0,55
Estrada,Médio,58.16250874698744,6034,0.00235326,AC,0.06721157900000208,30,0,0,0,0,30
Duplas de tênis,Fácil,14.505560651014092,2544,0.00099216,AC,0.06985370799999657,40,0,0,0,0,40
Show,Médio,26.22356832501828,3532,0.00137748,AC,0.05454713200001038,25,0,0,0,0,25
Loteria,Fácil,29.431005371006904,3535,0.00137865,AC,0.07252359800000363,39,0,0,0,0,39
Cubo Preto,Fácil,12.42071593098808,2450,0.0009555,AC,0.02762493000000177,11,0,0,0,0,11
Robô,Fácil,271.82015426797443,26732,0.01042548,WA,0.06097418999999604,0,30,0,0,0,30
Etiquetas,Difícil,318.8312852169911,34246,0.01335594,AC,0.8737618830000002,61,0,0,0,0,61
Campeonato,Fácil,10.536845076014288,1887,0.00073593,AC,0.06866551199999549,50,0,0,0,0,50
Dominó_2001,Médio,80.72627991301124,9187,0.00358293,AC,0.0432384139858186,10,0,0,0,0,10
Reduzindo detalhes em um mapa,Médio,24.21872927399818,3622,0.00141258,AC,0.6378406039999902,52,0,0,0,0,52
Caminho das Pontes,Médio,21.55489784598467,3946,0.00153894,RE,0.18182464400000242,4,0,26,0,0,30
Botas Trocadas,Fácil,10.191246660018804,2134,0.00083226,AC,0.07816607299999134,28,0,0,0,0,28
VAR,Fácil,50.69972971800598,5884,0.00229476,AC,0.06149861999999473,41,0,0,0,0,41
Dona Lesma,Fácil,19.34439885700704,2900,0.001131,AC,0.03916948700000944,20,0,0,0,0,20
Frequencia na aula,Fácil,16.92866599399713,2353,0.00091767,AC,0.582918387999996,100,0,0,0,0,100
Salada de Frutas,Fácil,18.405612021975685,3208,0.00125112,AC,0.06198665899999867,28,0,0,0,0,28
Ciclovias,Médio,697.1120769180125,67087,0.02616393,NO CODE,0.0,0,0,0,0,0,40
Pulo do Gato,Médio,58.68570506799733,7413,0.00289107,WA,0.20554205099999479,4,43,0,0,0,47
Semente,Médio,52.83721075000358,6850,0.0026715,AC,0.06172889699999473,40,0,0,0,0,40
Vice-campeão,Fácil,8.070831541990628,1617,0.00063063,AC,0.06085045900000807,30,0,0,0,0,30
Tanque de combustível,Fácil,235.0417283859861,26758,0.01043562,AC,0.04255857300000798,20,0,0,0,0,20
Candidatas,Difícil,516.6436996240227,57842,0.02255838,TLE,3.0,13,0,0,7,0,20
Toca do Saci,Fácil,109.08770203700988,12802,0.00499278,AC,1.0472444979999977,51,0,0,0,0,51
Dígitos,Difícil,258.7020511390001,27383,0.01067937,AC,0.06172338099999308,33,0,0,0,0,33
Caminhos do reino,Difícil,452.6124454920064,54884,0.02140476,AC,1.4002732950000052,40,0,0,0,0,40
Cartas,Fácil,15.757690126018131,2458,0.00095862,AC,0.061128734999996936,30,0,0,0,0,30
Flíper,Fácil,40.19402384699788,4524,0.00176436,AC,0.037331850000001054,15,0,0,0,0,15
Drone de Entrega,Médio,493.77687384802266,48809,0.01903551,AC,0.08383453700000132,51,0,0,0,0,51
Aeroporto,Fácil,19.23499673997867,3204,0.00124956,WA,0.0926746469999955,0,10,0,0,0,10
Leilão,Fácil,41.06943927201792,5062,0.00197418,AC,0.0493877540000085,24,0,0,0,0,24
Busca na Internet,Fácil,9.017999078991124,1858,0.00072462,AC,0.06049321199999724,30,0,0,0,0,30
Mapa,Difícil,23.78873533700244,3803,0.00148317,AC,0.5533271430000042,38,0,0,0,0,38
Medalhas,Fácil,6.937772082979791,1928,0.00075192,AC,0.08497030300000574,69,0,0,0,0,69
Construtora,Médio,201.43753029601064,21072,0.00821808,AC,0.06502490799999805,38,0,0,0,0,38
Jogo,Fácil,13.642081497993786,2468,0.00096252,AC,0.0403706580000005,18,0,0,0,0,18
Maximin,Médio,102.93867285101442,14964,0.00583596,AC,0.0579009789999958,24,0,0,0,0,24
Carro elétrico,Médio,72.42463236200274,8722,0.00340158,AC,0.1343741040000026,19,0,0,0,0,19
Dario e Xerxes,Fácil,28.230263521982124,3795,0.00148005,AC,0.05001642899999581,22,0,0,0,0,22
Retas,Difícil,207.0230830229993,22640,0.0088296,AC,1.882898505,43,0,0,0,0,43
Viagem,Difícil,192.5066898430232,24810,0.0096759,AC,0.10393632099999195,28,0,0,0,0,28
Soma,Difícil,27.15698299198993,3818,0.00148902,AC,0.8673555410000091,46,0,0,0,0,46
Estoque,Fácil,15.456189277989324,2805,0.00109395,AC,0.07174381999999468,23,0,0,0,0,23
Recibo de Compra,Médio,43.57410061199335,5624,0.00219336,AC,0.07257951600000467,47,0,0,0,0,47
Chaves,Fácil,93.51285079799707,10549,0.00411411,AC,0.1769066720000012,78,0,0,0,0,78
Caverna de Ordinskaya,Médio,58.596675499982666,7587,0.00295893,AC,0.16684572200000503,90,0,0,0,0,90
Barcos da Nlogônia,Difícil,64.06262741200044,7941,0.00309699,AC,2.675823307999991,52,0,0,0,0,52
Frete,Médio,15.674141448020237,2981,0.00116259,AC,0.06638660699999832,35,0,0,0,0,35
Teste de redação,Fácil,94.00014104499132,9801,0.00382239,WA,0.02367634899999871,0,5,0,0,0,5
Tacos de bilhar,Médio,12.769268569012638,2442,0.00095238,AC,0.16273354300000165,15,0,0,0,0,15
Bolas,Fácil,137.4770887719933,14274,0.00556686,AC,0.04743302999999344,19,0,0,0,0,19
Prêmio,Fácil,12.111107140983222,2131,0.00083109,AC,0.06699206599999741,40,0,0,0,0,40
Falha de segurança,Difícil,110.88524467500974,11383,0.00443937,AC,0.26408017300001063,30,0,0,0,0,30
Bombom,Fácil,20.816680364019703,3202,0.00124878,AC,0.08275770499999169,50,0,0,0,0,50
Câmara de Compensação,Difícil,41.87975133297732,5722,0.00223158,AC,0.9507114940000037,28,0,0,0,0,28
Tira-teima,Fácil,4.334464835992549,1577,0.00061503,AC,0.07304010100000369,46,0,0,0,0,46
Taxa,Difícil,454.10554520299775,50045,0.01951755,AC,2.194378088999997,36,0,0,0,0,36
Atlanta,Fácil,102.0118405899848,12365,0.00482235,AC,0.06428009500000087,40,0,0,0,0,40
Fuga com helicóptero,Fácil,28.73772003300837,4504,0.00175656,AC,0.08281662299999937,74,0,0,0,0,74
Pirâmide,Médio,85.43067719100509,12508,0.00487812,WA,0.06385831600000813,0,39,0,0,0,39
Dominó Nlogônico,Médio,545.0820743119984,67429,0.02629731,NO CODE,0.0,0,0,0,0,0,73
Atletismo copy,Fácil,10.368932197015964,2372,0.00092508,AC,0.2156361890083644,41,0,0,0,0,41
Wifi,Difícil,584.3885943079949,67017,0.02613663,NO CODE,0.0,0,0,0,0,0,22
Ilhas,Médio,22.06611752801109,3964,0.00154596,AC,0.2887645710000015,24,0,0,0,0,24
Grand Prix da Nlogônia,Difícil,310.4971337740135,33301,0.01298739,TLE,3.0,38,0,0,11,0,49
Retângulo,Médio,92.76401253402582,10663,0.00415857,AC,0.14879753999998968,35,0,0,0,0,35
Passa Bolinha,Difícil,50.68270228497568,7441,0.00290199,AC,0.0771073539999918,40,0,0,0,0,40
Frequência,Difícil,319.76773111498915,37797,0.01474083,TLE,3.014379654999999,31,0,0,14,0,45
Lençol,Fácil,187.330062419991,23758,0.00926562,AC,0.07707719300000804,50,0,0,0,0,50
Subcadeias,Médio,23.637738923018333,3827,0.00149253,AC,0.07206920100000502,40,0,0,0,0,40
Quadrado,Difícil,533.0081055999908,66627,0.02598453,NO CODE,0.0,0,0,0,0,0,15
Calculando,Fácil,32.206841074017575,4508,0.00175812,AC,0.1521032699999978,10,0,0,0,0,10
Ogro_2021,Fácil,15.517341558006592,2908,0.00113412,AC,0.0344124359835404,20,0,0,0,0,20
Sequência,Médio,205.63768324098783,27354,0.01066806,AC,1.0404007639999975,59,0,0,0,0,59
Xadrez,Fácil,7.1531818700023,1818,0.00070902,AC,0.06290962499998898,26,0,0,0,0,26
Oficina Mecânica,Difícil,192.0490717079956,21789,0.00849771,AC,0.8723616470000053,91,0,0,0,0,91
Cinco,Médio,104.07545755698813,13563,0.00528957,AC,0.08250698099999454,64,0,0,0,0,64
Trem da mina,Difícil,603.8580897409993,67353,0.02626767,NO CODE,0.0,0,0,0,0,0,25
Dominó,Fácil,8.808699137007352,1906,0.00074334,WA,0.028566740000002255,0,10,0,0,0,10
Troféu,Fácil,29.8121904360014,4165,0.00162435,AC,0.052637596000010944,25,0,0,0,0,25
Decifra,Fácil,33.74741922100657,4745,0.00185055,AC,0.051079942999990635,20,0,0,0,0,20
Calçada Imperial,Médio,90.23828713799594,9859,0.00384501,AC,0.0821406199999899,20,0,0,0,0,20
Tesouro,Médio,58.815866912016645,7265,0.00283335,AC,0.45625125099999764,54,0,0,0,0,54
Relógios,Difícil,428.2534975390008,46543,0.01815177,AC,0.12589495699998565,48,0,0,0,0,48
Cabo de guerra,Fácil,30.166059521987336,4399,0.00171561,AC,0.09245382200001018,76,0,0,0,0,76
Toupeira,Médio,26.845215540000936,4485,0.00174915,AC,0.4587986029999911,26,0,0,0,0,26
Tradutor alienígena,Médio,74.38318493400584,9795,0.00382005,AC,1.0395283070000119,23,0,0,0,0,23
Copa,Fácil,23.66502233501524,3434,0.00133926,AC,0.07545998800000575,58,0,0,0,0,58
Corredor,Médio,17.016164044995094,2936,0.00114504,AC,0.1629280410000149,30,0,0,0,0,30
Quadrado_2014,Médio,59.20174204200157,7528,0.00293592,AC,0.0536838520201854,30,0,0,0,0,30
Código de Compressão,Médio,16.798959451989504,3034,0.00118326,AC,0.0630667250079568,32,0,0,0,0,32
Linhas de Ônibus,Médio,102.70723944099154,14020,0.0054678,AC,0.4488305769999954,65,0,0,0,0,65
Concurso_2024,Fácil,15.349719404999632,2926,0.00114114,AC,0.0572468099999241,45,0,0,0,0,45
Câmeras,Médio,55.35196847000043,7645,0.00298155,AC,0.10209822799998847,60,0,0,0,0,60
Passatempo,Médio,158.94094838999445,19132,0.00746148,AC,0.0812946990000114,30,0,0,0,0,30
Nota esquecida,Fácil,9.227630225999746,2026,0.00079014,AC,0.09249377800000502,68,0,0,0,0,68
Torre de Dados,Difícil,509.334336244996,67063,0.02615457,NO CODE,0.0,0,0,0,0,0,50
Sequência Secreta,Fácil,48.87058048200561,7651,0.00298389,AC,0.038734503000000586,19,0,0,0,0,19
Elevador,Fácil,234.800187565008,27233,0.01062087,WA,0.09138633800000662,22,21,0,0,0,43
Cortando o Papel,Médio,231.694274812995,28039,0.01093521,AC,0.2940619389999881,22,0,0,0,0,22
Prefixo,Fácil,10.92167127301218,2235,0.00087165,AC,0.05995528899998703,30,0,0,0,0,30
Intervalo Distinto,Difícil,10.669770865992176,2251,0.00087789,AC,0.41134603899999433,53,0,0,0,0,53
Parcelamento sem juros,Fácil,21.27512395000668,3491,0.00136149,AC,0.06555449100000033,38,0,0,0,0,38
Torneio de tênis,Fácil,10.549170061014593,2182,0.00085098,AC,0.04314082500002314,20,0,0,0,0,20
Colchão,Fácil,104.90828264100128,11819,0.00460941,AC,0.08935612299998752,40,0,0,0,0,40
Gincana_2016,Difícil,271.2787795870099,31718,0.01237002,WA,0.0873953959999767,57,2,0,0,0,59
Teleférico,Fácil,18.40596227502101,2982,0.00116298,AC,0.054846187999999074,36,0,0,0,0,36
Catálogo de Músicas,Difícil,299.9654478689772,33912,0.01322568,AC,0.673890598000014,26,0,0,0,0,26
Jogo de Tabuleiro,Médio,25.3549387009989,4490,0.0017511,AC,0.05765304699997387,28,0,0,0,0,28
Fuga,Difícil,628.1142827989825,67269,0.02623491,NO CODE,0.0,0,0,0,0,0,34
Cubo e quadrado,Fácil,11.491874501982238,2204,0.00085956,AC,0.05186550299998771,30,0,0,0,0,30
Visita entre cidades,Médio,24.930248362012208,4082,0.00159198,AC,0.09080244400001902,19,0,0,0,0,19
Jardim de infância,Difícil,86.32297512999503,12207,0.00476073,AC,0.0921791239999834,80,0,0,0,0,80
Detetive,Médio,968.2213421800116,48353,0.01885767,WA,0.6293447930000013,73,5,0,0,0,78
Concatena Dígitos,Médio,18.339035789016634,3853,0.00150267,AC,0.19708430999997972,25,0,0,0,0,25
Jogo do Preto e Branco,Médio,113.75610559800408,14184,0.00553176,AC,0.06715993700001377,40,0,0,0,0,40
Musical,Médio,36.23236609098967,5301,0.00206739,AC,0.10115118900000653,51,0,0,0,0,51
Supermercado,Fácil,28.14959560800344,4478,0.00174642,WA,0.071477514999998,0,6,4,0,0,10
PacMan,Fácil,31.55355355300708,4865,0.00189735,AC,0.09258336600001371,50,0,0,0,0,50
Fotografia,Fácil,18.347911966993703,3142,0.00122538,AC,0.04174752599999465,20,0,0,0,0,20
Baralho,Fácil,48.02595288198791,6202,0.00241878,AC,0.05802520899999308,25,0,0,0,0,25
Floresta,Médio,144.18896483600838,17799,0.00694161,AC,0.057779707000008784,33,0,0,0,0,33
Aplicativo de Calorias,Fácil,10.763626930012832,2033,0.00079287,AC,0.04862352099999612,25,0,0,0,0,25
A idade de Dona Mônica,Fácil,14.75301836701692,2812,0.00109668,AC,0.04061259399998107,24,0,0,0,0,24
Receita de Bolo,Fácil,5.854757455002982,1725,0.00067275,AC,0.05191131199998722,30,0,0,0,0,30
Dona Formiga,Médio,34.214814618986566,5324,0.00207636,WA,0.06495407399998498,12,10,0,0,0,22
Quadrado Mágico_2011,Fácil,50.05014748001122,7264,0.00283296,AC,2.6079237650000096,53,0,0,0,0,53
Trio de Palitinhos,Médio,49.49320049598464,7878,0.00307242,AC,0.6771826039999951,33,0,0,0,0,33
Chuva_2022,Médio,35.42059502398479,5564,0.00216996,AC,0.12337766999999644,30,0,0,0,0,30
Setas,Médio,73.72325841800193,8774,0.00342186,AC,0.6593490149999752,60,0,0,0,0,60
Hotel Nlogônia,Médio,220.4868224499805,25677,0.01001403,AC,2.6968438369999888,60,0,0,0,0,60
Jogo da Memória,Difícil,160.97916762100067,19658,0.00766662,AC,1.1431935490000171,47,0,0,0,0,47
Caminho,Médio,41.98313522801618,5836,0.00227604,AC,0.20963905700000396,25,0,0,0,0,25
Placas de Carro,Médio,21.51057380597922,3789,0.00147771,AC,0.05305337999999438,31,0,0,0,0,31
Tempo de resposta,Difícil,80.10716162298922,9814,0.00382746,AC,0.0265430040000183,10,0,0,0,0,10
Avenida,Fácil,25.466265273018507,3610,0.0014079,AC,0.0479263360000175,28,0,0,0,0,28
Dobradura,Fácil,87.70402588398429,10995,0.00428805,AC,0.028696650000000545,10,0,0,0,0,10
Sinuca,Médio,42.8998536580184,6009,0.00234351,AC,0.07970883600000889,40,0,0,0,0,40
Subsequência,Médio,8.610238269990077,2045,0.00079755,AC,0.21167400400000247,51,0,0,0,0,51
Alfabeto alienígena,Fácil,21.422257186990464,3703,0.00144417,AC,0.0692725160042755,61,0,0,0,0,61
Campeonato_2018,Fácil,25.92117128500832,4961,0.00193479,AC,0.09030205700000238,48,0,0,0,0,48
Plano de Internet,Fácil,19.26410107698757,3496,0.00136344,AC,0.026172532999993336,10,0,0,0,0,10
Rodovia,Difícil,538.731587857008,67024,0.02613936,NO CODE,0.0,0,0,0,0,0,13
Figurinhas da copa,Fácil,15.52014291199157,3204,0.00124956,AC,0.042162316999991845,20,0,0,0,0,20
Meteoros,Fácil,15.887170303001769,3252,0.00126828,WA,0.17960607399999162,0,10,0,0,0,10
Burocracia,Difícil,579.9340336459863,67361,0.02627079,NO CODE,0.0,0,0,0,0,0,53
Pizza da OBI,Fácil,14.127831670019075,2758,0.00107562,AC,0.0548327269999902,27,0,0,0,0,27
Chefe,Médio,341.59278021098,44272,0.01726608,AC,0.1261685289791785,28,0,0,0,0,28
Vende-se,Fácil,21.73454857300385,3418,0.00133302,AC,0.328025714000006,50,0,0,0,0,50
Plano de estacionamento,Difícil,77.89847801398719,10401,0.00405639,AC,0.4422521949999805,50,0,0,0,0,50
Tarzan,Médio,15.57614482397912,2896,0.00112944,AC,0.24768387400001757,53,0,0,0,0,53
Contas a pagar,Fácil,9.098877089010784,2129,0.00083031,AC,0.06890674799998919,43,0,0,0,0,43
Mapa_2017,Médio,575.7539306730032,67122,0.02617758,NO CODE,0.0,0,0,0,0,0,21
Maior valor,Fácil,13.3359975060157,2426,0.00094614,AC,0.05733749500001295,40,0,0,0,0,40
Chuva_2019,Médio,595.0282487670192,67117,0.02617563,NO CODE,0.0,0,0,0,0,0,35
Calculadora,Médio,61.5358354189957,7636,0.00297804,AC,0.44951615200000106,53,0,0,0,0,53
Grupos de Trabalho,Médio,15.92255755100632,3260,0.0012714,AC,0.6259010769999804,25,0,0,0,0,25
Escadinha,Fácil,125.82829931200833,15495,0.00604305,AC,0.05424357600000462,26,0,0,0,0,26
Pangrama,Fácil,24.63156483200146,3387,0.00132093,AC,0.06817506000001572,50,0,0,0,0,50
Notas,Fácil,26.409020635008343,3428,0.00133692,AC,0.0611719010000229,40,0,0,0,0,40
Metrô da Nlogônia,Médio,122.56849964300636,14481,0.00564759,WA,1.0706441639999866,6,32,0,0,0,38
Epidemia,Fácil,15.828799362992868,3129,0.00122031,AC,0.059217111999998906,28,0,0,0,0,28
Batalha,Fácil,8.57757872401271,2300,0.000897,AC,0.04075217999999836,19,0,0,0,0,19
Jogo do Poder,Difícil,635.962870021991,67442,0.02630238,NO CODE,0.0,0,0,0,0,0,150
Cobertura para Celular,Médio,586.8355441750027,58844,0.02294916,WA,0.2404884450000111,53,7,0,0,0,60
Desafio do maior número,Fácil,17.52987610400305,2564,0.00099996,AC,0.06090176300000394,30,0,0,0,0,30
Balé,Difícil,41.27901720101363,5593,0.00218127,AC,0.5964009590000217,52,0,0,0,0,52
Atletismo,Fácil,18.726527192018693,3265,0.00127335,AC,0.24815160099998934,41,0,0,0,0,41
Copa do Mundo_2014,Médio,65.93173867400037,8293,0.00323427,AC,0.09199719499997627,50,0,0,0,0,50
Pilhas de moedas,Médio,180.79675446101464,19630,0.0076557,WA,0.09677785299999186,9,13,0,0,0,22
Amigos,Difícil,635.4100017900055,65336,0.02548104,AC,0.35441508900001395,52,0,0,0,0,52
Remove Dígitos,Médio,43.8194170879724,5685,0.00221715,AC,0.11234820200002105,30,0,0,0,0,30
Idade de Camila,Fácil,42.03550517198164,5839,0.00227721,AC,0.042681762000000845,20,0,0,0,0,20
Trio de Bonecas,Difícil,590.4450681839953,67166,0.02619474,NO CODE,0.0,0,0,0,0,0,76
Exploração do Capitão Levi,Difícil,69.29215218301397,10523,0.00410397,TLE,3.0,46,0,0,8,0,54
Média e mediana,Fácil,32.07328558000154,4499,0.00175461,AC,0.05520800399997938,20,0,0,0,0,20
Teclado,Médio,106.9145060610026,12578,0.00490542,AC,0.14017325800000435,27,0,0,0,0,27
Palavras Cruzadas,Médio,34.76456535299076,4447,0.00173433,AC,0.0447814560029655,20,0,0,0,0,20
Triângulo,Fácil,19.665385956992395,2875,0.00112125,AC,0.07122656799998595,50,0,0,0,0,50
Bactérias,Fácil,19.25282579701161,3356,0.00130884,AC,0.06353454499998179,36,0,0,0,0,36
Quebra-cabeças,Difícil,633.392878810002,65302,0.02546778,TLE,3.0,40,0,0,4,0,44
Cápsulas,Médio,33.443368984007975,4726,0.00184314,AC,0.3119856099999936,27,0,0,0,0,27
Pesos,Fácil,637.202122193994,67036,0.02614404,NO CODE,0.0,0,0,0,0,0,24
Brigadeiros,Difícil,388.8045217249892,46498,0.01813422,TLE,3.0,53,1,0,13,0,67
Dengue,Médio,93.20145350298844,10087,0.00393393,WA,0.17519611899999177,0,10,0,0,0,10
Casamento de inteiros,Fácil,64.89364628700423,8657,0.00337623,AC,0.04643289800000616,20,0,0,0,0,20
O Fugitivo,Fácil,13.443559695006115,2529,0.00098631,RE,0.545307594999997,24,0,8,0,0,32
