question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Botas Trocadas,Fácil,2.145868272998996,1277,0.0048675,AC,0.08558803100004297,28,0,0,0,0,28
VAR,Fácil,2.036841645000095,1212,0.0037425,AC,0.05766158599999471,41,0,0,0,0,41
Dona Lesma,Fácil,1.4267145590001746,1125,0.003825,AC,0.05078921800009084,20,0,0,0,0,20
Frequencia na aula,Fácil,1.5874828169999091,1188,0.0037075,AC,0.7513401520000116,100,0,0,0,0,100
Salada de Frutas,Fácil,2.0146386649994383,1489,0.0055475,AC,0.11704118900001959,28,0,0,0,0,28
Ciclovias,Médio,4.542063631000929,1759,0.008535,WA,2.912693832000059,0,40,0,0,0,40
Pulo do Gato,Médio,2.609866972999953,1495,0.006,WA,0.22332437399995797,4,43,0,0,0,47
Semente,Médio,1.6115926369984663,1206,0.0043775,AC,0.06659639899999092,40,0,0,0,0,40
Vice-campeão,Fácil,1.0081252549989586,1074,0.00301,AC,0.05225130799999533,30,0,0,0,0,30
Tanque de combustível,Fácil,1.425895024000056,1287,0.0041675,AC,0.04780208700003641,20,0,0,0,0,20
Candidatas,Difícil,8.38658471600138,2272,0.0172925,WA,1.341514621999977,1,19,0,0,0,20
Toca do Saci,Fácil,6.397692989999996,2006,0.0107775,TLE,3.0,32,0,0,19,0,51
Dígitos,Difícil,4.534180155000286,1350,0.0069625,AC,0.06988106999983756,33,0,0,0,0,33
Caminhos do reino,Difícil,9.283558691999133,2519,0.0171975,TLE,3.0162437310000314,33,0,0,7,0,40
Cartas,Fácil,1.9472312629986843,1075,0.003325,AC,0.06182494900008351,30,0,0,0,0,30
Flíper,Fácil,1.462275760999546,1121,0.00354,AC,0.03869123699996635,15,0,0,0,0,15
Drone de Entrega,Médio,2.6961961500001053,1271,0.004515,AC,0.07582971500005442,51,0,0,0,0,51
Aeroporto,Fácil,3.189252326999849,1522,0.0064925,WA,0.121111214000166,0,10,0,0,0,10
Leilão,Fácil,2.341942307000864,1295,0.0046375,AC,0.05524273000014546,24,0,0,0,0,24
Busca na Internet,Fácil,1.3862947799989342,1017,0.0029675,AC,0.05479952800010324,30,0,0,0,0,30
Mapa,Difícil,3.831010713000069,1436,0.006665,AC,0.6329535100001067,38,0,0,0,0,38
Medalhas,Fácil,2.0006069880000723,1228,0.0041325,AC,0.08098765099998673,69,0,0,0,0,69
Construtora,Médio,3.782577501999185,1485,0.0072,WA,0.7383250610000687,6,32,0,0,0,38
Jogo,Fácil,2.012109572000554,1269,0.00431,AC,0.047768912000037744,18,0,0,0,0,18
Maximin,Médio,3.9725264869994135,1633,0.007195,WA,0.04625508499998432,19,5,0,0,0,24
Carro elétrico,Médio,4.31113059100062,1727,0.00828,AC,0.19297674199992798,19,0,0,0,0,19
Dario e Xerxes,Fácil,3.9035367500000575,1241,0.0046275,WA,0.04539764199989804,0,22,0,0,0,22
Retas,Difícil,4.113040886000817,1647,0.0078925,WA,1.9807922139998482,22,21,0,0,0,43
Viagem,Difícil,4.328911155000242,2155,0.0092,AC,0.18799564500000088,28,0,0,0,0,28
Soma,Difícil,1.9303151820004127,1273,0.00452,AC,0.9830242909999924,46,0,0,0,0,46
Estoque,Fácil,2.2905597270000726,1625,0.0061,AC,0.08040381699993304,23,0,0,0,0,23
Recibo de Compra,Médio,2.652180172000953,1237,0.00533,AC,0.08402976800016404,47,0,0,0,0,47
Chaves,Fácil,2.139834617000816,1352,0.00503,AC,0.1867699970000558,78,0,0,0,0,78
Caverna de Ordinskaya,Médio,3.653537938998852,1754,0.007835,AC,0.16961102500022207,90,0,0,0,0,90
Barcos da Nlogônia,Difícil,9.560252121998928,2390,0.0166375,TLE,3.0,44,0,0,8,0,52
Frete,Médio,2.8570973530004267,1600,0.0069125,AC,0.06201461000000563,35,0,0,0,0,35
Teste de redação,Fácil,2.049966709000728,1096,0.003615,WA,0.021213920000036524,0,5,0,0,0,5
Tacos de bilhar,Médio,1.448012976999962,1239,0.00411,WA,0.17960235900000043,9,6,0,0,0,15
Bolas,Fácil,1.3706550749993769,1082,0.0035175,AC,0.04759282700001677,19,0,0,0,0,19
Prêmio,Fácil,2.249389755001175,1303,0.0043825,AC,0.07863230499992824,40,0,0,0,0,40
Falha de segurança,Difícil,2.1977875659995334,1360,0.0053,AC,0.3509739759999775,30,0,0,0,0,30
Bombom,Fácil,2.832433845998821,1410,0.0053625,AC,0.08045922299993435,50,0,0,0,0,50
Câmara de Compensação,Difícil,3.9175910989997647,1987,0.0073675,AC,1.2047039229998973,28,0,0,0,0,28
Tira-teima,Fácil,2.124628573999871,1176,0.0036025,AC,0.07855999899993549,46,0,0,0,0,46
Taxa,Difícil,5.252467713000442,1924,0.00956,TLE,3.0,28,0,0,8,0,36
Atlanta,Fácil,5.235296445000131,1414,0.00726,WA,0.06359913599999345,12,28,0,0,0,40
Fuga com helicóptero,Fácil,1.8941953300000025,1222,0.004055,AC,0.08489695699995536,74,0,0,0,0,74
Pirâmide,Médio,2.9110360690010566,1568,0.0059325,RE,0.11903373399991324,0,25,14,0,0,39
Dominó Nlogônico,Médio,4.992381082000065,2080,0.00975,WA,3.0,16,41,0,16,0,73
Atletismo copy,Fácil,2.2954489379990264,1445,0.0046625,AC,0.2059659709993866,41,0,0,0,0,41
Wifi,Difícil,10.367046772000322,2248,0.0168825,WA,2.1473388279998744,3,19,0,0,0,22
Fila_2015,Difícil,12.536132364999505,2642,0.0220675,WA,3.0,0,4,0,26,0,30
Ilhas,Médio,3.7512621139994735,1710,0.0077,AC,0.37016566100010095,24,0,0,0,0,24
Grand Prix da Nlogônia,Difícil,8.156358962000013,1927,0.0132925,TLE,3.0,38,0,0,11,0,49
Retângulo,Médio,2.397194313,1271,0.004715,WA,0.13219368199997916,33,2,0,0,0,35
Passa Bolinha,Difícil,4.903044771001078,1682,0.0084925,AC,0.08045213399987006,40,0,0,0,0,40
Frequência,Difícil,7.134374540999488,1848,0.0114325,TLE,3.0,2,0,0,43,0,45
Lençol,Fácil,2.713892104000479,1297,0.0057175,WA,0.07961834499997167,20,30,0,0,0,50
Subcadeias,Médio,2.980047746999844,1209,0.0051475,AC,0.08416805199999544,40,0,0,0,0,40
Quadrado,Difícil,2.295702159999564,1142,0.0045425,WA,0.07533954899986384,0,30,0,0,0,30
Calculando,Fácil,2.495053847000236,1400,0.00605,AC,0.257721796000169,10,0,0,0,0,10
Ogro_2021,Fácil,1.7045012050002697,1239,0.00426,AC,0.038408464000895,20,0,0,0,0,20
Sequência,Médio,3.473954885999774,1835,0.00835,AC,1.1704243060000863,59,0,0,0,0,59
Xadrez,Fácil,1.3179627939989589,1125,0.0034875,AC,0.047354195000025356,26,0,0,0,0,26
Oficina Mecânica,Difícil,2.488371937999545,1848,0.0067325,WA,0.9196325380000872,16,75,0,0,0,91
Cinco,Médio,2.179995123999106,1540,0.0058,WA,1.257568719999881,12,52,0,0,0,64
Quebra-cabeça,Médio,2.036056109998753,1279,0.004785,AC,0.5471649759999764,24,0,0,0,0,24
Trem da mina,Difícil,12.791393536001124,2821,0.021765,WA,0.12048124199986887,3,22,0,0,0,25
Dominó,Fácil,1.2015659409989894,1144,0.00341,WA,0.03107954500001142,0,10,0,0,0,10
Troféu,Fácil,2.0365655749992584,1269,0.004535,AC,0.04902635899998131,25,0,0,0,0,25
Decifra,Fácil,1.7243544889988698,1350,0.0045,AC,0.05259417100000974,20,0,0,0,0,20
Calçada Imperial,Médio,3.1318564299999707,1407,0.00628,TLE,3.0,19,0,0,1,0,20
Tesouro,Médio,7.077082264000637,2211,0.0119775,WA,1.0022739289997844,23,31,0,0,0,54
Relógios,Difícil,5.07373792099861,1930,0.0098625,WA,0.17666444799988312,27,21,0,0,0,48
Cabo de guerra,Fácil,3.1980678429990803,1438,0.00497,AC,0.0972513980000258,76,0,0,0,0,76
Toupeira,Médio,2.6518478500001947,1796,0.006665,AC,0.7260326050000003,26,0,0,0,0,26
Tradutor alienígena,Médio,5.943104150999716,1797,0.0109675,WA,0.19363035899982606,5,18,0,0,0,23
Copa,Fácil,2.0949643479998485,1326,0.0046025,WA,0.07846088699989195,7,51,0,0,0,58
Corredor,Médio,1.4497750499995163,1198,0.0040575,AC,0.16988166000010096,30,0,0,0,0,30
Quadrado_2014,Médio,4.068418409000515,1430,0.00735,AC,0.0624144049997994,30,0,0,0,0,30
Código de Compressão,Médio,1.8180585009995407,1284,0.00461,AC,0.0647775739998905,32,0,0,0,0,32
Linhas de Ônibus,Médio,4.186187899000288,1914,0.0092475,AC,0.4750982610000847,65,0,0,0,0,65
Concurso_2024,Fácil,1.2612249680005334,1263,0.0039075,AC,0.0638241769993328,45,0,0,0,0,45
Câmeras,Médio,5.426277260999996,1910,0.010175,AC,0.08852085299986356,60,0,0,0,0,60
Passatempo,Médio,8.08901448100005,2172,0.0148175,AC,0.11379636300011953,30,0,0,0,0,30
Nota esquecida,Fácil,1.03748015400015,1077,0.0031425,AC,0.08165708900014579,68,0,0,0,0,68
Torre de Dados,Difícil,7.741914758000348,1967,0.0120675,AC,0.1342814830004499,50,0,0,0,0,50
Sequência Secreta,Fácil,2.165423328999168,1358,0.0051075,AC,0.04181323200009501,19,0,0,0,0,19
Elevador,Fácil,1.6866898629996283,1453,0.00492,WA,0.0604194089999055,22,21,0,0,0,43
Cortando o Papel,Médio,2.1665816989989253,1184,0.0048975,WA,0.2913706629999524,0,22,0,0,0,22
Prefixo,Fácil,2.0773902490000182,1203,0.00412,AC,0.054388529000107155,30,0,0,0,0,30
Intervalo Distinto,Difícil,2.4335853489992587,1077,0.0041425,AC,0.3692593600001146,53,0,0,0,0,53
Parcelamento sem juros,Fácil,2.095151886000167,1298,0.0043325,AC,0.06322539400002825,38,0,0,0,0,38
Torneio de tênis,Fácil,1.307046625001021,1165,0.003675,AC,0.0459641150000607,20,0,0,0,0,20
Colchão,Fácil,1.8827345179997792,1221,0.0047025,AC,0.07804338000005373,40,0,0,0,0,40
Gincana_2016,Difícil,1.9295402919997289,1255,0.0043375,WA,0.08928880400003436,15,44,0,0,0,59
Teleférico,Fácil,1.2688169100001687,1134,0.003485,AC,0.07580035800015139,36,0,0,0,0,36
Catálogo de Músicas,Difícil,5.846386160999828,1984,0.0109475,AC,0.8042157760000919,26,0,0,0,0,26
Jogo de Tabuleiro,Médio,2.283065700001316,1565,0.0059125,AC,0.07070051899995633,28,0,0,0,0,28
Fuga,Difícil,7.601375456999449,2279,0.0146475,TLE,3.0,19,0,0,15,0,34
Cubo e quadrado,Fácil,2.8484866050002893,1143,0.0048825,AC,0.05761836400006359,30,0,0,0,0,30
Visita entre cidades,Médio,2.769085420999545,1452,0.006155,AC,0.10187747700001637,19,0,0,0,0,19
Jardim de infância,Difícil,5.189266425000824,2010,0.0110375,AC,0.10114756899997701,80,0,0,0,0,80
Prêmio do Milhão,Fácil,1.1760725130006904,1218,0.0038325,AC,0.05978860100003658,20,0,0,0,0,20
Móbile_2015,Fácil,1.2478190460005862,1045,0.00335,AC,0.06995093699993049,30,0,0,0,0,30
Detetive,Médio,5.228210601999308,1889,0.0092475,WA,0.3841226969998388,6,72,0,0,0,78
Concatena Dígitos,Médio,2.574054974000319,1868,0.0070075,AC,0.22145185299996228,25,0,0,0,0,25
Jogo do Preto e Branco,Médio,5.460158414998659,1734,0.0101475,AC,0.05998061100012819,40,0,0,0,0,40
Musical,Médio,4.083179183000539,1941,0.008215,WA,0.10026920299992526,23,28,0,0,0,51
Supermercado,Fácil,2.140744566999274,1365,0.0046625,WA,0.09086658299997907,0,6,4,0,0,10
PacMan,Fácil,2.210596913999325,1362,0.00523,AC,0.09785154400015017,50,0,0,0,0,50
Fotografia,Fácil,2.332329134000247,1404,0.0054975,AC,0.048175282000102015,20,0,0,0,0,20
Baralho,Fácil,2.1342397359985625,1558,0.0059075,AC,0.0674063029998706,25,0,0,0,0,25
Floresta,Médio,1.814778316000229,1301,0.004715,WA,0.06831698499991035,5,28,0,0,0,33
Aplicativo de Calorias,Fácil,1.1174152059993503,1237,0.0037425,AC,0.05478836599991155,25,0,0,0,0,25
A idade de Dona Mônica,Fácil,1.3538981399997283,1141,0.0035025,AC,0.05568167800015544,24,0,0,0,0,24
Receita de Bolo,Fácil,1.1424553060005564,1080,0.003225,AC,0.08609490300000289,30,0,0,0,0,30
Dona Formiga,Médio,2.7987256300002628,1548,0.00657,WA,0.06659839300004933,12,10,0,0,0,22
Quadrado Mágico_2011,Fácil,3.5648026109993225,1523,0.0071575,AC,2.7529247329998725,53,0,0,0,0,53
Trio de Palitinhos,Médio,1.976870909000354,1527,0.005405,AC,0.4556612819999373,33,0,0,0,0,33
Chuva_2022,Médio,2.4704734459992324,1372,0.005455,AC,0.1550888459998987,30,0,0,0,0,30
Setas,Médio,5.577508556001703,1637,0.009905,AC,1.2923672020001504,60,0,0,0,0,60
Hotel Nlogônia,Médio,3.859114651000709,1793,0.0081325,WA,1.0516419909999968,22,38,0,0,0,60
Jogo da Memória,Difícil,7.906047107999257,1741,0.0107525,AC,1.335929864000036,47,0,0,0,0,47
Caminho,Médio,2.749841363000087,1375,0.0060375,AC,0.3692080600001191,25,0,0,0,0,25
Placas de Carro,Médio,2.9330142279995925,1542,0.0062175,AC,0.0762847949999923,31,0,0,0,0,31
Tempo de resposta,Difícil,3.0664233269999386,1674,0.00711,WA,0.0295150399999784,2,8,0,0,0,10
Avenida,Fácil,2.158180747001097,1230,0.003625,AC,0.07572844899982556,28,0,0,0,0,28
Dobradura,Fácil,1.645722636998471,1247,0.004305,AC,0.03018458599990481,10,0,0,0,0,10
Sinuca,Médio,1.9130519090012967,1251,0.00464,AC,0.06434297500004504,40,0,0,0,0,40
Família real,Médio,2.7132980480000697,1478,0.006445,WA,0.05853648399988742,2,13,0,0,0,15
Subsequência,Médio,1.81043787499948,1259,0.0044475,AC,0.2182515560000411,51,0,0,0,0,51
Alfabeto alienígena,Fácil,1.3945909069989284,1482,0.004655,AC,0.1354261659998883,61,0,0,0,0,61
Campeonato_2018,Fácil,2.48250648300018,1571,0.00564,AC,0.08128338999995322,48,0,0,0,0,48
Plano de Internet,Fácil,1.445508664000954,1232,0.0038425,AC,0.026511253000080615,10,0,0,0,0,10
Rodovia,Difícil,12.94011440199938,2481,0.02019,WA,0.24745259399992392,0,65,13,0,0,78
Figurinhas da copa,Fácil,1.6360201530005725,1430,0.0049,AC,0.048647895000158314,20,0,0,0,0,20
Meteoros,Fácil,2.6642163380001875,1600,0.00665,WA,0.2731220719999783,0,10,0,0,0,10
Burocracia,Difícil,14.058433236001292,3011,0.0242275,RE,2.6700858609999614,4,0,49,0,0,53
Pizza da OBI,Fácil,1.3512497739993703,1167,0.0037175,AC,0.05076800300003015,27,0,0,0,0,27
Chefe,Médio,4.6851619580011175,2232,0.0104425,AC,4.896956627999316,28,0,0,0,0,28
Vende-se,Fácil,1.887829667000915,1232,0.0044925,AC,0.3498036780001712,50,0,0,0,0,50
Plano de estacionamento,Difícil,2.3509355549995234,1348,0.005095,AC,0.4012184519999664,50,0,0,0,0,50
Tarzan,Médio,3.2758544690004783,1409,0.0060975,AC,0.3175076029999673,53,0,0,0,0,53
Contas a pagar,Fácil,1.829945461000534,1228,0.004095,AC,0.05813813199983997,43,0,0,0,0,43
Mapa_2017,Médio,3.9736150930002623,1778,0.0087825,AC,0.05480493900017791,21,0,0,0,0,21
Maior valor,Fácil,2.3741069649986457,1099,0.0041725,AC,0.07637822900005631,40,0,0,0,0,40
Chuva_2019,Médio,2.979816696000853,1669,0.0070725,WA,0.26315515800001776,3,32,0,0,0,35
Calculadora,Médio,3.757586973999423,1538,0.007445,AC,0.5007540009999047,53,0,0,0,0,53
Grupos de Trabalho,Médio,3.1522714530001394,1640,0.0074125,AC,0.8562197259998356,25,0,0,0,0,25
Escadinha,Fácil,2.313855410000542,1230,0.0045375,AC,0.06972971699997288,26,0,0,0,0,26
Pangrama,Fácil,1.453715044999626,1172,0.0035675,AC,0.0745260869998674,50,0,0,0,0,50
Notas,Fácil,2.3946117039995443,1169,0.004485,AC,0.07294007899986354,40,0,0,0,0,40
Metrô da Nlogônia,Médio,5.044373217000612,1849,0.009735,WA,1.3106149489999552,6,32,0,0,0,38
Epidemia,Fácil,2.0952217240010214,1258,0.00422,AC,0.046073991999946884,28,0,0,0,0,28
Batalha,Fácil,2.0762250419993507,1408,0.0047825,AC,0.045086987999866324,19,0,0,0,0,19
Jogo do Poder,Difícil,8.693048537999857,2544,0.01641,WA,3.0,15,86,0,49,0,150
Cobertura para Celular,Médio,3.929979037000521,1580,0.0074625,TLE,3.0,56,0,0,4,0,60
Desafio do maior número,Fácil,1.4908661899989966,1038,0.003245,AC,0.061915937000094345,30,0,0,0,0,30
Balé,Difícil,1.3991444339990269,1518,0.004845,WA,0.43076288299994303,2,50,0,0,0,52
Atletismo,Fácil,1.8563999940015488,1445,0.0046625,AC,0.22038489400006256,41,0,0,0,0,41
Copa do Mundo_2014,Médio,4.94395521899969,1992,0.0104425,AC,0.06594869599985032,50,0,0,0,0,50
Pilhas de moedas,Médio,5.550875457000075,1527,0.0082425,WA,0.9218523829999867,0,22,0,0,0,22
Amigos,Difícil,2.830514282000877,2283,0.007745,WA,0.3912123650000012,10,42,0,0,0,52
Remove Dígitos,Médio,2.429769402000602,1279,0.004835,AC,0.176250674999892,30,0,0,0,0,30
Idade de Camila,Fácil,1.1131469449992435,1037,0.00293,AC,0.04750604200012276,20,0,0,0,0,20
Trio de Bonecas,Difícil,2.7484315350011457,1682,0.0064675,WA,3.0,47,21,0,8,0,76
Exploração do Capitão Levi,Difícil,3.802525607999996,1690,0.0077375,WA,3.000264039000058,5,41,0,8,0,54
Média e mediana,Fácil,1.721562623999489,1010,0.003,AC,0.046081941000011284,20,0,0,0,0,20
Teclado,Médio,4.281991142999686,1480,0.0072625,AC,0.15955684599998676,27,0,0,0,0,27
Palavras Cruzadas,Médio,2.942716827001277,1388,0.0052075,AC,0.0359315509995212,20,0,0,0,0,20
Triângulo,Fácil,2.6480357029995503,1280,0.004725,AC,0.08936467100011214,50,0,0,0,0,50
Bactérias,Fácil,1.738568019000013,1349,0.00421,AC,0.06949135299987574,36,0,0,0,0,36
Quebra-cabeças,Difícil,5.583619490000274,1725,0.009325,TLE,3.0,19,0,0,25,0,44
Cápsulas,Médio,2.1058606729984604,1368,0.005045,AC,0.5448517700001503,27,0,0,0,0,27
Mina,Médio,3.122703105000255,1428,0.0069075,AC,0.09856376099992303,40,0,0,0,0,40
Pesos,Fácil,3.702753530000337,1544,0.00621,WA,0.09593272300003264,11,13,0,0,0,24
Brigadeiros,Difícil,4.4892086510008085,2016,0.0092525,TLE,3.0,10,29,0,28,0,67
Cálculo,Médio,3.553269416999683,1642,0.00663,WA,0.05101558899991687,0,29,0,0,0,29
Dengue,Médio,3.9808121580008446,1707,0.00818,WA,0.25091601099984473,0,10,0,0,0,10
Casamento de inteiros,Fácil,2.8999413959991216,1311,0.00564,AC,0.048234738000019206,20,0,0,0,0,20
O Fugitivo,Fácil,2.201443460000519,1669,0.006185,RE,0.7127945540000837,24,0,8,0,0,32
Rede Social,Médio,1.4892715949990816,1251,0.0041775,AC,0.3980313340000521,30,0,0,0,0,30
Capital,Médio,1.383510784000464,1351,0.00419,AC,0.06116024200014181,39,0,0,0,0,39
Cifra da Nlogônia,Médio,3.3492025659998035,1531,0.00704,AC,0.05116606000001411,20,0,0,0,0,20
Entrevistas de emprego,Médio,2.7574109859997407,1991,0.007865,TLE,3.0,23,0,0,6,0,29
