question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Jogo dos copos,Fácil,5.356238897977164,2451,0.0016888,AC,0.08869462299992392,50,0,0,0,0,50
Carnaval,Fácil,2.685501564992592,1788,0.0010206,AC,0.07965186600006291,40,0,0,0,0,40
Tiro ao Alvo,Médio,37.629125039995415,8177,0.0102271,AC,0.6394478789999312,41,0,0,0,0,41
Transportes,Difícil,23.884351029992104,7103,0.0074552,TLE,3.0,77,0,0,30,0,107
Álbum da copa,Fácil,2.997257187991636,1942,0.0010995,AC,0.06640689400001065,25,0,0,0,0,25
Jogo de Dominós,Fácil,4.0402640140091535,1786,0.0010371,AC,0.07340850399998544,42,0,0,0,0,42
Arco e flecha,Difícil,12.819302670977777,3310,0.0029422,RE,0.1842420589999847,0,0,39,0,0,39
Quadrado Mágico,Fácil,7.5474712410068605,2966,0.0027213,WA,0.26990963599996576,0,10,30,0,0,40
Quase primo,Médio,13.490087309008231,3825,0.003976,WA,0.9125426680000146,0,63,0,0,0,63
Lâmpadas,Fácil,4.961232754983939,2063,0.0014214,AC,0.1647326529999873,40,0,0,0,0,40
Caça ao Tesouro_2002,Difícil,4.721697479020804,2751,0.0016201,AC,3.127932368981419,9,0,0,0,0,9
Rodovia_2013,Difícil,24.91716354599339,5238,0.0058901,AC,0.1727476849919185,78,0,0,0,0,78
Coleção de Upas,Médio,6.065148402994964,2350,0.0016088,WA,0.8879107970000177,11,31,0,0,0,42
Cinema,Fácil,7.939988222002285,1597,0.0009122,AC,0.0444563000000926,20,0,0,0,0,20
Fila,Médio,6.555484379990958,2254,0.0015584,AC,0.33376416700002665,44,0,0,0,0,44
Montanha,Fácil,3.722897642001044,2098,0.0013517,AC,0.05977574899998217,33,0,0,0,0,33
Chuva,Médio,16.936734952003462,5158,0.0059131,WA,0.05639106500007074,1,24,0,0,0,25
Festa olímpica,Difícil,44.16613666800549,11106,0.0145023,TLE,3.0,14,0,0,20,0,34
"Pô, que mão",Fácil,4.893812522990629,2100,0.0014158,AC,0.10020912899994983,120,0,0,0,0,120
Relógio,Médio,36.0818263280089,8395,0.0106867,AC,0.08560762499996599,52,0,0,0,0,52
Mesa redonda,Fácil,5.341192869003862,2711,0.0021698,AC,0.0996278220000022,65,0,0,0,0,65
Sorvete,Médio,7.73868886299897,2761,0.0019692,AC,0.23306127399996512,10,0,0,0,0,10
Expressões,Fácil,3.8031964160036296,2114,0.0012613,AC,0.6200272199999972,51,0,0,0,0,51
Mancha,Médio,18.12053115398157,4954,0.0052379,WA,3.0,20,6,0,4,0,30
Direção,Fácil,4.8606374410155695,1823,0.0011823,AC,0.054860865000023296,24,0,0,0,0,24
Nova avenida,Médio,11.984350348997395,4185,0.0044029,AC,0.188810273999934,12,0,0,0,0,12
Telescópio,Fácil,2.87618466099957,2325,0.0012944,AC,0.10681429199996728,33,0,0,0,0,33
Game Show,Fácil,1.89858566300245,2086,0.0009423999999999,AC,0.056060553999941476,25,0,0,0,0,25
Manchas de pele,Difícil,3.5553999900002964,2326,0.0015949,AC,2.241364438000005,61,0,0,0,0,61
Temperatura Lunar,Médio,7.865195671998663,3236,0.002683,AC,0.1592582929999935,10,0,0,0,0,10
Castelos da Nlogônia,Difícil,7.456210051983362,2742,0.0020031,AC,0.0723647139999457,36,0,0,0,0,36
Matriz Escada,Médio,12.412817852018634,3611,0.0035575,AC,2.1636216020000347,59,0,0,0,0,59
Pedágio_2002,Médio,6.221829666988924,3142,0.0025381,WA,0.0692633569997269,0,10,0,0,0,10
Fusões,Médio,4.612443124002311,2578,0.0017922,AC,0.36694464800007154,29,0,0,0,0,29
Falta uma,Fácil,6.152429064008175,2117,0.001557,AC,0.35502781800005323,28,0,0,0,0,28
Sanduíche,Médio,7.00430676000542,2419,0.0016954,TLE,3.0,0,0,42,37,0,79
Blefe,Médio,11.085563210013788,3427,0.0032451,AC,2.8675824859999466,50,0,0,0,0,50
Tabela do campeonato,Médio,10.408406998991268,3988,0.0039969,WA,0.11462672099992233,55,69,0,0,0,124
Clube dos Cinco,Difícil,15.80447149698739,5280,0.0059414,AC,0.09404360600001382,81,0,0,0,0,81
Piso da escola,Fácil,10.292948841990436,2906,0.0025156,AC,0.05823666800006322,30,0,0,0,0,30
Caravana,Fácil,5.240081010997528,2024,0.0012251,AC,0.02987390900000264,8,0,0,0,0,8
Ônibus,Médio,3.551042361999862,2034,0.0012895,AC,0.0946832299999869,19,0,0,0,0,19
Chocolate_2012,Fácil,8.560057744994992,2710,0.0024686,AC,0.09065887000008388,50,0,0,0,0,50
Altas Aventuras,Difícil,18.62457748601446,5437,0.0063121,TLE,3.0,30,2,0,21,0,53
Jogo dos Pinos,Fácil,5.073885352991056,2351,0.0016597,AC,0.04174550699997326,16,0,0,0,0,16
Fechadura,Fácil,789.2484578310105,257391,0.3842782,NO CODE,0.0,0,0,0,0,0,50
Sr. Toupeira,Médio,5.2997985840193,3049,0.0021867,AC,0.6961228190000384,26,0,0,0,0,26
Sr. Sapo,Médio,6.262813701992855,2631,0.0019003,TLE,3.0,18,0,0,11,0,29
Ponto do meio,Médio,13.820052925002528,4559,0.0050744,AC,0.05726708500003497,31,0,0,0,0,31
Ogro_2024,Fácil,1.826485080004204,1691,0.0007841,AC,0.04810590500005674,20,0,0,0,0,20
Pirâmide_2022,Médio,6.28569968699594,2512,0.0018622,WA,0.0665007790084928,1,38,0,0,0,39
Game-10,Fácil,4.563315507984953,2077,0.0012344,AC,0.08475311299991972,46,0,0,0,0,46
Restaurante de pizza,Fácil,6.0258269920013845,2352,0.0016650999999999,AC,0.08669975300006172,60,0,0,0,0,60
Zip,Fácil,5.027499154006364,2239,0.0015385,AC,0.07350499999995463,40,0,0,0,0,40
Consecutivos,Fácil,4.202830835012719,1921,0.0011928,AC,0.15884637499993914,50,0,0,0,0,50
Dança de Formatura,Médio,10.047510091011643,3452,0.0024857,TLE,3.0,53,0,0,2,0,55
Estrada,Médio,5.301424153993139,2479,0.0019505,AC,0.09268436899992594,30,0,0,0,0,30
Duplas de tênis,Fácil,3.3019768700178247,2012,0.0014020999999999,AC,0.08565082200004781,40,0,0,0,0,40
Show,Médio,9.857277178991351,3061,0.0026194,AC,0.053509373999986565,25,0,0,0,0,25
Loteria,Fácil,2.998619339981815,1940,0.0011446,AC,0.0683229429999983,39,0,0,0,0,39
Cubo Preto,Fácil,5.383457316987915,2200,0.0015255,AC,0.03112952900005439,11,0,0,0,0,11
Robô,Fácil,6.151826230023289,2627,0.0018124,WA,0.06359535000001415,0,30,0,0,0,30
Etiquetas,Difícil,18.468419990007533,3484,0.0035334,TLE,3.0,42,11,0,8,0,61
Campeonato,Fácil,4.135250439983793,2105,0.0013713,AC,0.08651936199999,50,0,0,0,0,50
Dominó_2001,Médio,11.011825408000732,2895,0.0025342,AC,0.0524258310033474,10,0,0,0,0,10
Reduzindo detalhes em um mapa,Médio,4.452289303997532,2218,0.0014251,AC,1.0429806060000146,52,0,0,0,0,52
Caminho das Pontes,Médio,4.807815578998998,2688,0.0016114,RE,0.21935767900004066,4,0,26,0,0,30
Botas Trocadas,Fácil,5.0271957740187645,2128,0.0014318,AC,0.08828497299998617,28,0,0,0,0,28
VAR,Fácil,4.242544239998097,2009,0.0012416,AC,0.06995558099993104,41,0,0,0,0,41
Dona Lesma,Fácil,8.419001948001096,2552,0.0021965,AC,0.047070588999986285,20,0,0,0,0,20
Frequencia na aula,Fácil,2.311014582985081,1626,0.0007034999999999,AC,0.7249813019999465,100,0,0,0,0,100
Salada de Frutas,Fácil,7.22006106399931,2453,0.001658,AC,0.20483149099993625,28,0,0,0,0,28
Ciclovias,Médio,107.96092675899854,22174,0.0311368,TLE,3.0,22,0,0,18,0,40
Pulo do Gato,Médio,10.308248371991796,2632,0.0019408,WA,0.2747504740000295,9,38,0,0,0,47
Semente,Médio,11.320569928997427,2656,0.0022667,AC,0.07350705299995752,40,0,0,0,0,40
Vice-campeão,Fácil,2.6591164550045505,1603,0.0007717,AC,0.05750313099997584,30,0,0,0,0,30
Tanque de combustível,Fácil,8.08680121699581,2802,0.0023453,AC,0.045650787999989006,20,0,0,0,0,20
Candidatas,Difícil,46.23337185400305,9524,0.0122827,RE,3.0,0,1,8,11,0,20
Toca do Saci,Fácil,13.698833685019054,4840,0.0049915,AC,1.750915100000043,51,0,0,0,0,51
Dígitos,Difícil,10.28864228099701,3148,0.0030736,AC,0.21178189399995517,33,0,0,0,0,33
Caminhos do reino,Difícil,44.36508869298268,11084,0.0142157999999999,WA,3.0,2,20,0,18,0,40
Cartas,Fácil,7.491704970976571,2114,0.0015642,AC,0.059352992999947674,30,0,0,0,0,30
Flíper,Fácil,8.584583984978963,2408,0.0019584,WA,0.042548593999981676,8,7,0,0,0,15
Drone de Entrega,Médio,6.887199077988043,2457,0.0018928,AC,0.09448795699995571,51,0,0,0,0,51
Aeroporto,Fácil,5.441373425011989,2476,0.0017432,WA,0.1376120740000033,0,10,0,0,0,10
Leilão,Fácil,5.458808986004442,2382,0.0017686,AC,0.06395259200007786,24,0,0,0,0,24
Busca na Internet,Fácil,4.77849471301306,1753,0.0010851,AC,0.06012765799994213,30,0,0,0,0,30
Mapa,Difícil,8.020811848022277,2885,0.0025101,AC,0.9146518260000676,38,0,0,0,0,38
Medalhas,Fácil,3.078845429001376,1935,0.0011449,AC,0.10413485900005526,69,0,0,0,0,69
Construtora,Médio,26.479315044009127,4990,0.0056338,WA,0.07991867800001273,10,28,0,0,0,38
Jogo,Fácil,4.089301564992638,2000,0.0012008,AC,0.05393588899994484,18,0,0,0,0,18
Maximin,Médio,20.77974096799153,5564,0.0062816,WA,0.05688695599997118,13,11,0,0,0,24
Carro elétrico,Médio,16.122095655009616,4088,0.004026,AC,0.32127428900002997,19,0,0,0,0,19
Dario e Xerxes,Fácil,17.39324032899458,4298,0.0047206,WA,0.053404262999947605,7,15,0,0,0,22
Retas,Difícil,30.30932294699596,6354,0.0075069,WA,2.067461941000147,31,12,0,0,0,43
Viagem,Difícil,8.125604440021561,3167,0.0020595,AC,0.1967857479999111,28,0,0,0,0,28
Soma,Difícil,12.367210892989531,3336,0.0032191,AC,1.3345007670000086,46,0,0,0,0,46
Estoque,Fácil,4.0289625260047615,2485,0.0015474,AC,0.10950720200003161,23,0,0,0,0,23
Recibo de Compra,Médio,7.628511499002343,2227,0.0016947,AC,1.0915131869999186,47,0,0,0,0,47
Chaves,Fácil,9.92967496998608,2865,0.0024541,AC,0.21151213199982521,78,0,0,0,0,78
Caverna de Ordinskaya,Médio,14.210181331989588,3975,0.0037603,AC,0.16540370900020207,90,0,0,0,0,90
Barcos da Nlogônia,Difícil,30.398046536021862,5663,0.006226,WA,2.0303143779999573,12,40,0,0,0,52
Frete,Médio,4.466359819023637,2315,0.0014353999999999,AC,0.07496278100006748,35,0,0,0,0,35
Teste de redação,Fácil,7.511795555008575,2168,0.0016491,WA,0.03814108999995369,0,5,0,0,0,5
Tacos de bilhar,Médio,5.3211489749955945,1887,0.0010417,WA,0.18515299499995308,9,6,0,0,0,15
Bolas,Fácil,3.9056995089922566,1719,0.0009899,AC,0.05882614999995894,19,0,0,0,0,19
Prêmio,Fácil,4.553320821985835,2195,0.0014269999999999,AC,0.06381621500008805,40,0,0,0,0,40
Falha de segurança,Difícil,22.89801521698245,4115,0.0043304,WA,0.4217823019998832,14,16,0,0,0,30
Bombom,Fácil,6.86607516600634,2726,0.0021741,AC,0.08827219999989211,50,0,0,0,0,50
Câmara de Compensação,Difícil,9.474391712981742,3205,0.0022322,AC,1.313288717999967,28,0,0,0,0,28
Tira-teima,Fácil,3.151810510986252,1759,0.0009056,AC,0.07924810200006505,46,0,0,0,0,46
Taxa,Difícil,20.66254950797884,4166,0.0039597,TLE,3.0,27,0,0,9,0,36
Atlanta,Fácil,11.104311564005911,3335,0.0032773999999999,AC,0.08418385499999204,40,0,0,0,0,40
Fuga com helicóptero,Fácil,8.249934171995847,2858,0.0025281,AC,0.11702403900017089,74,0,0,0,0,74
Pirâmide,Médio,6.30575652999687,2346,0.0014143,RE,0.1931750920000468,0,0,39,0,0,39
Dominó Nlogônico,Médio,32.23405333899427,9334,0.0114972,TLE,3.0,47,0,0,26,0,73
Atletismo copy,Fácil,4.010282808012562,2233,0.0013111,AC,0.2380151999823283,41,0,0,0,0,41
Wifi,Difícil,34.99826740598655,6163,0.0072243,WA,1.1049474569999802,6,16,0,0,0,22
Ilhas,Médio,7.131333027005894,2721,0.0019456,AC,0.4139326819999951,24,0,0,0,0,24
Grand Prix da Nlogônia,Difícil,62.94127574600861,12734,0.0172056,TLE,3.0,34,0,0,15,0,49
Retângulo,Médio,12.031259826995663,3714,0.0038134,WA,0.1366610809998292,18,17,0,0,0,35
Passa Bolinha,Difícil,8.31663217197638,3305,0.0029477,AC,0.09182262199988145,40,0,0,0,0,40
Frequência,Difícil,27.812337868992472,7430,0.0091793999999999,TLE,3.0,12,7,0,26,0,45
Lençol,Fácil,38.00586009101244,7935,0.0102008,WA,0.09876569800007928,38,12,0,0,0,50
Subcadeias,Médio,5.679921471019043,2281,0.0017965,AC,0.06963054499988175,40,0,0,0,0,40
Quadrado,Difícil,65.15136195498053,16401,0.0230194,WA,0.07700517500006754,0,30,0,0,0,30
Calculando,Fácil,7.752981136000017,2425,0.0018058,AC,0.4227292769999167,10,0,0,0,0,10
Ogro_2021,Fácil,5.274401284987107,2091,0.0013763,AC,0.0563457710086368,20,0,0,0,0,20
Sequência,Médio,15.16110514299362,4606,0.00466,AC,1.8870217389999198,59,0,0,0,0,59
Xadrez,Fácil,5.035783729021205,1849,0.0011095,AC,0.05644058400002905,26,0,0,0,0,26
Oficina Mecânica,Difícil,24.07765561999986,6938,0.0079513,WA,1.1051851460001672,46,45,0,0,0,91
Cinco,Médio,10.211656929983292,3619,0.0033602,AC,0.12549435300002187,64,0,0,0,0,64
Trem da mina,Difícil,892.9511654720118,257853,0.3843706,NO CODE,0.0,0,0,0,0,0,25
Dominó,Fácil,2.6077352940046694,1655,0.0007834,WA,0.028407721999883506,0,10,0,0,0,10
Troféu,Fácil,5.688136373006273,2284,0.001645,AC,0.05928451699992365,25,0,0,0,0,25
Decifra,Fácil,6.054497125995113,2690,0.0021214,AC,0.05577028600009726,20,0,0,0,0,20
Calçada Imperial,Médio,17.973809799004812,4572,0.0050497,TLE,3.0,19,0,0,1,0,20
Tesouro,Médio,9.71858553099446,3543,0.0028431999999999,AC,1.266478730000017,54,0,0,0,0,54
Relógios,Difícil,12.66861601601704,4045,0.0037899,AC,0.17195608699989862,48,0,0,0,0,48
Cabo de guerra,Fácil,4.750306928995997,2443,0.0016703,AC,0.09987511500003166,76,0,0,0,0,76
Toupeira,Médio,5.444768050016137,2709,0.0016793,AC,0.7967357770000945,26,0,0,0,0,26
Tradutor alienígena,Médio,9.441448327997932,3308,0.0030276,TLE,3.0,17,0,0,6,0,23
Copa,Fácil,11.20628447199124,3720,0.0037145,WA,0.0769128469999032,23,35,0,0,0,58
Corredor,Médio,4.393063708994305,2060,0.0013753,AC,0.18341376500006845,30,0,0,0,0,30
Quadrado_2014,Médio,9.318514859012794,3091,0.002901,AC,0.0632205069996416,30,0,0,0,0,30
Código de Compressão,Médio,4.0541265519859735,2200,0.0015112,AC,0.0506853669940028,32,0,0,0,0,32
Linhas de Ônibus,Médio,9.65171308600111,3628,0.0031487999999999,TLE,3.0,55,0,0,10,0,65
Concurso_2024,Fácil,3.52040924798348,1910,0.001032,AC,0.0972375870042014,45,0,0,0,0,45
Câmeras,Médio,8.333069858985255,3163,0.0025423,AC,0.1023757600000863,60,0,0,0,0,60
Passatempo,Médio,6.819928122975398,3083,0.0025055,RE,0.19953980600007526,2,0,28,0,0,30
Nota esquecida,Fácil,3.001460906001739,1794,0.0010699,AC,0.09724170899994533,68,0,0,0,0,68
Torre de Dados,Difícil,43.75736770199728,10908,0.0142781,WA,0.0953170199936721,7,43,0,0,0,50
Sequência Secreta,Fácil,5.572553743026219,2476,0.0018602,AC,0.04261217700013731,19,0,0,0,0,19
Elevador,Fácil,28.53944295999827,5686,0.0064919,WA,0.08210939600007805,21,22,0,0,0,43
Cortando o Papel,Médio,15.659716662979918,4139,0.0045991,WA,0.5704750679999506,1,21,0,0,0,22
Prefixo,Fácil,3.0324862609850243,1770,0.0009364,AC,0.05087857300009091,30,0,0,0,0,30
Intervalo Distinto,Difícil,3.383324210997671,1738,0.001086,AC,0.48337124000022413,53,0,0,0,0,53
Parcelamento sem juros,Fácil,2.983884991001105,2019,0.0011681999999999,AC,0.06533176400012053,38,0,0,0,0,38
Torneio de tênis,Fácil,3.473120901995572,1843,0.0010589,AC,0.04798813299998983,20,0,0,0,0,20
Colchão,Fácil,8.580098329024622,3123,0.0029958,AC,0.07316879299992252,40,0,0,0,0,40
Gincana_2016,Difícil,18.03208363900194,3640,0.0036842,AC,0.1022631849998561,59,0,0,0,0,59
Teleférico,Fácil,7.926530759985326,2835,0.0025833,AC,0.06413669399989885,36,0,0,0,0,36
Catálogo de Músicas,Difícil,31.16287558499608,6424,0.0074169,WA,0.7018670869999823,0,26,0,0,0,26
Jogo de Tabuleiro,Médio,7.033649392978987,2724,0.0019683,AC,0.07196829500003332,28,0,0,0,0,28
Fuga,Difícil,46.9725044730003,11000,0.0141847,TLE,3.0,29,0,0,5,0,34
Cubo e quadrado,Fácil,5.719516324985307,2028,0.0014976,AC,0.05268380100005743,30,0,0,0,0,30
Visita entre cidades,Médio,3.0089446020137984,2083,0.0012304,AC,0.1103851200000463,19,0,0,0,0,19
Jardim de infância,Difícil,10.994028732005972,4498,0.0044824,AC,0.09770480800011683,80,0,0,0,0,80
Detetive,Médio,75.81237347901333,14755,0.0198666,WA,3.0,4,53,0,21,0,78
Concatena Dígitos,Médio,9.317014723987086,3227,0.0023952,AC,0.2618999480000639,25,0,0,0,0,25
Jogo do Preto e Branco,Médio,18.42150708902045,5021,0.0056127,AC,0.07678496100015764,40,0,0,0,0,40
Musical,Médio,9.69901025100262,3509,0.0028025999999999,AC,0.113439599000003,51,0,0,0,0,51
Supermercado,Fácil,3.7192646979819983,2050,0.0011484,WA,0.07864167899992935,0,6,4,0,0,10
PacMan,Fácil,29.256315667007584,6738,0.0082571,AC,0.09476154899994071,50,0,0,0,0,50
Fotografia,Fácil,5.846026667975821,2534,0.0019121,AC,0.04789305300005253,20,0,0,0,0,20
Baralho,Fácil,6.999304072000086,2800,0.0021122,AC,0.060902544999862585,25,0,0,0,0,25
Floresta,Médio,18.72694076699554,5501,0.0064432,AC,0.12472799100009979,33,0,0,0,0,33
Aplicativo de Calorias,Fácil,3.897691863006912,1938,0.0011013,AC,0.05337154499989083,25,0,0,0,0,25
A idade de Dona Mônica,Fácil,3.5403700079768896,1952,0.0012445,AC,0.059665135999921404,24,0,0,0,0,24
Receita de Bolo,Fácil,3.1013906429870985,1645,0.0008359999999999,AC,0.058968039000092176,30,0,0,0,0,30
Dona Formiga,Médio,15.868239717994584,5100,0.0056337,AC,0.07158175199992911,22,0,0,0,0,22
Quadrado Mágico_2011,Fácil,10.932719738979358,3211,0.0029172,AC,2.8809311150000667,53,0,0,0,0,53
Trio de Palitinhos,Médio,6.863900688011199,2856,0.002178,AC,0.4713714130000426,33,0,0,0,0,33
Chuva_2022,Médio,9.327325196994934,2863,0.0024485,AC,0.16740499599995928,30,0,0,0,0,30
Setas,Médio,12.11163868100266,3511,0.0034764,AC,0.7785715039999559,60,0,0,0,0,60
Hotel Nlogônia,Médio,68.81209336899337,14831,0.020043,WA,1.506124090999947,29,31,0,0,0,60
Jogo da Memória,Difícil,7.865996323002037,3279,0.00304,RE,1.5968555690001267,42,0,5,0,0,47
Caminho,Médio,8.309868542011827,3228,0.0030545,AC,0.32808777500008546,25,0,0,0,0,25
Placas de Carro,Médio,4.372234907001257,2163,0.0012125999999999,AC,0.05755134600008205,31,0,0,0,0,31
Tempo de resposta,Difícil,17.24624643099378,5412,0.0059704,AC,0.034507574000144814,10,0,0,0,0,10
Avenida,Fácil,2.2761372519889846,1796,0.0008805,AC,0.054393509999954404,28,0,0,0,0,28
Dobradura,Fácil,11.283784636005294,2810,0.0024353,AC,0.03150826299997789,10,0,0,0,0,10
Sinuca,Médio,5.433539704012219,2344,0.0017714,AC,0.07107838299998548,40,0,0,0,0,40
Subsequência,Médio,6.907709752005758,1933,0.0011315,AC,0.21698993000018163,51,0,0,0,0,51
Alfabeto alienígena,Fácil,4.20619254198391,2019,0.0009238,WA,0.0626272759982384,33,28,0,0,0,61
Campeonato_2018,Fácil,7.662409715994727,3541,0.003173,AC,0.07582063500012737,48,0,0,0,0,48
Plano de Internet,Fácil,5.090147287992295,2301,0.0016588,AC,0.03241807700010213,10,0,0,0,0,10
Rodovia,Difícil,46.51381009200122,9519,0.0122427,WA,0.22511023199990632,0,65,13,0,0,78
Figurinhas da copa,Fácil,3.003286252001999,2171,0.001287,AC,0.048996610999893164,20,0,0,0,0,20
Meteoros,Fácil,6.1848823110049125,2677,0.0019381,WA,0.2701868189999459,0,10,0,0,0,10
Burocracia,Difícil,44.6072978739976,8150,0.009781,WA,3.0,7,13,0,33,0,53
Pizza da OBI,Fácil,5.098068630002672,1914,0.0011563,AC,0.053967382000109865,27,0,0,0,0,27
Chefe,Médio,13.1579649229825,4224,0.0036528,AC,2.7996527289797086,28,0,0,0,0,28
Vende-se,Fácil,4.7744849659793545,2090,0.0014099,AC,0.35499898400007623,50,0,0,0,0,50
Plano de estacionamento,Difícil,27.224773252004525,6369,0.0076958,WA,3.0,31,17,0,2,0,50
Tarzan,Médio,4.199761276016943,2013,0.0011839,AC,0.542336849999856,53,0,0,0,0,53
Contas a pagar,Fácil,5.425666701979935,2167,0.0014877,AC,0.0682256770001004,43,0,0,0,0,43
Mapa_2017,Médio,13.40871227698517,3585,0.0032442,WA,0.07222605099991597,0,20,1,0,0,21
Maior valor,Fácil,3.5397931080078706,1773,0.0011099,AC,0.07823615799998151,40,0,0,0,0,40
Chuva_2019,Médio,14.035047271026995,4272,0.0042656,AC,0.3879542079998828,35,0,0,0,0,35
Calculadora,Médio,9.062907298008213,2698,0.0021503,AC,1.4013678250000794,53,0,0,0,0,53
Grupos de Trabalho,Médio,6.996427866019076,3071,0.0025512,AC,0.9238608949999616,25,0,0,0,0,25
Escadinha,Fácil,12.128441125008976,3437,0.0034408,AC,0.055726053999933356,26,0,0,0,0,26
Pangrama,Fácil,2.872941297973739,1890,0.0011021,AC,0.08743558200012558,50,0,0,0,0,50
Notas,Fácil,3.1876606100122444,1704,0.0009323,AC,0.0706035210000664,40,0,0,0,0,40
Metrô da Nlogônia,Médio,19.00415942099061,4537,0.004667,AC,1.2781078949999483,38,0,0,0,0,38
Epidemia,Fácil,38.40542232198641,6977,0.0086819,AC,0.05691981199993279,28,0,0,0,0,28
Batalha,Fácil,3.0401448640041053,2161,0.0012668,WA,0.04795560499997009,8,11,0,0,0,19
Jogo do Poder,Difícil,80.01526531702257,13605,0.0178738,TLE,3.0,5,0,0,145,0,150
Cobertura para Celular,Médio,6.3904633699858095,2575,0.0019007999999999,TLE,3.0,58,0,0,2,0,60
Desafio do maior número,Fácil,3.4777583490067627,1689,0.0009787,AC,0.05783233099987228,30,0,0,0,0,30
Balé,Difícil,15.88284794500214,4082,0.0039754,AC,0.6749272679999194,52,0,0,0,0,52
Atletismo,Fácil,5.094121964997612,2289,0.0013951,AC,0.2561305059998631,41,0,0,0,0,41
Copa do Mundo_2014,Médio,12.043909136991717,4214,0.0040317,AC,0.08304448699982458,50,0,0,0,0,50
Pilhas de moedas,Médio,44.702468446979765,6820,0.0084243,WA,0.05867013799979759,2,20,0,0,0,22
Amigos,Difícil,22.802324049000163,6078,0.0060802,AC,0.40626449199999115,52,0,0,0,0,52
Remove Dígitos,Médio,8.09854517999338,2659,0.0022309,AC,0.27645701999995254,30,0,0,0,0,30
Idade de Camila,Fácil,2.401519139006268,1662,0.0009174,AC,0.04858343099999729,20,0,0,0,0,20
Trio de Bonecas,Difícil,101.87020780501189,26153,0.0370013,WA,3.0,34,14,0,28,0,76
Exploração do Capitão Levi,Difícil,14.51705690100789,4769,0.0050579,WA,3.0,42,3,0,9,0,54
Média e mediana,Fácil,34.003788570989855,8828,0.0117054,AC,0.04698862700001882,20,0,0,0,0,20
Teclado,Médio,6.378062473988393,2569,0.0020257,AC,0.17572048100009852,27,0,0,0,0,27
Palavras Cruzadas,Médio,7.897287489002338,3180,0.0028668,AC,0.068867711990606,20,0,0,0,0,20
Triângulo,Fácil,4.223863320978126,2066,0.0013206,AC,0.08019392999995034,50,0,0,0,0,50
Bactérias,Fácil,5.867228875984438,2575,0.0019203,AC,0.05319235400020261,36,0,0,0,0,36
Quebra-cabeças,Difícil,22.529779391014017,4473,0.0047205,WA,0.20722633800005497,24,20,0,0,0,44
Cápsulas,Médio,6.156000530027086,2423,0.0017352,AC,0.3251023739999255,27,0,0,0,0,27
Pesos,Fácil,36.14470928601804,6815,0.0081776,AC,0.09365146499999355,24,0,0,0,0,24
Brigadeiros,Difícil,73.2042797379836,11632,0.0149819,TLE,3.0,42,0,0,25,0,67
Dengue,Médio,6.557293246005429,3057,0.0025003,WA,0.340497398000025,0,10,0,0,0,10
Casamento de inteiros,Fácil,15.72375183799886,5683,0.0067929,AC,0.04876778700008799,20,0,0,0,0,20
O Fugitivo,Fácil,5.267517632979434,2616,0.0016958,RE,0.8785082479998891,24,0,8,0,0,32
